Differentiable motif activity epsilon cells;names;scores;logfoldchanges;pvals;pvals_adj;Motif_ID;direct_TF;TF_name
75;M04821_2.00;12.78027;1.4953318;0.000000000000000000000000000000000000211;0.00000000000000000000000000000000000246;M04821_2.00;;['Foxa1', 'Foxa2', 'Foxa3', 'Foxb1']
76;M04837_2.00;12.713735;1.4925655;0.000000000000000000000000000000000000496;0.00000000000000000000000000000000000574;M04837_2.00;;['Foxa1', 'Foxa2', 'Foxa3', 'Foxb2', 'Foxb1']
77;M04855_2.00;12.684755;1.3647196;0.000000000000000000000000000000000000718;0.00000000000000000000000000000000000828;M04855_2.00;;['Foxg1', 'Foxj3', 'Foxf2', 'Foxf1', 'Foxe3', 'Foxc2', 'Foxi1', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
78;M00160_2.00;12.634859;1.4179913;0.00000000000000000000000000000000000136;0.0000000000000000000000000000000000153;M00160_2.00;Foxj3;['Foxj2', 'Foxg1', 'Foxp4', 'Foxp1', 'Foxj3', 'Foxk2', 'Foxp3', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxd2', 'Foxi3', 'Foxk1', 'Foxd3', 'Foxd1']
79;M06197_2.00;12.598249;1.43578;0.00000000000000000000000000000000000216;0.0000000000000000000000000000000000244;M06197_2.00;;['Foxg1', 'Foxa2', 'Foxf2', 'Foxf1', 'Foxe3', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
80;M03576_2.00;12.56744;1.8123242;0.00000000000000000000000000000000000319;0.0000000000000000000000000000000000359;M03576_2.00;;['Tead4', 'Tead2', 'Tead1']
81;M09653_2.00;12.532619;1.7895738;0.00000000000000000000000000000000000495;0.0000000000000000000000000000000000554;M09653_2.00;Tead2;['Tead4', 'Tead2', 'Tead1']
82;M08120_2.00;12.483546;1.5799652;0.00000000000000000000000000000000000918;0.000000000000000000000000000000000102;M08120_2.00;;['Foxj3', 'Foxk2', 'Foxi1', 'Foxk1']
83;M08115_2.00;12.3996935;1.6738338;0.0000000000000000000000000000000000262;0.000000000000000000000000000000000291;M08115_2.00;;['Foxp4', 'Foxp2', 'Foxp1', 'Foxj3', 'Foxk2', 'Foxp3', 'Foxc2']
84;M08201_2.00;12.36769;1.5850359;0.0000000000000000000000000000000000391;0.000000000000000000000000000000000432;M08201_2.00;;['Foxa1', 'Foxa2', 'Foxa3']
85;M03996_2.00;12.352182;1.655207;0.0000000000000000000000000000000000474;0.000000000000000000000000000000000522;M03996_2.00;;['Tead4', 'Tead2', 'Tead1']
86;M03995_2.00;12.291242;1.7681587;0.000000000000000000000000000000000101;0.00000000000000000000000000000000111;M03995_2.00;;['Tead4', 'Tead2', 'Tead1']
87;M10575_2.00;12.287581;1.4193082;0.000000000000000000000000000000000106;0.00000000000000000000000000000000115;M10575_2.00;;['Foxa1', 'Foxa2', 'Foxa3', 'Foxb2', 'Foxb1']
88;M09101_2.00;12.235484;1.6252924;0.000000000000000000000000000000000201;0.00000000000000000000000000000000219;M09101_2.00;Foxp2;['Foxp4', 'Foxp2', 'Foxp1', 'Foxp3']
89;M03736_2.00;12.210598;1.1865597;0.000000000000000000000000000000000273;0.00000000000000000000000000000000297;M03736_2.00;;['Foxg1', 'Foxj3', 'Foxk2', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
90;M04845_2.00;12.209261;1.367502;0.000000000000000000000000000000000277;0.00000000000000000000000000000000301;M04845_2.00;;['Foxg1', 'Foxf2', 'Foxf1', 'Foxe3', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
91;M00837_2.00;12.208438;1.5126145;0.00000000000000000000000000000000028;0.00000000000000000000000000000000304;M00837_2.00;;['Foxp4', 'Foxp2', 'Foxp1', 'Foxj3', 'Foxk2', 'Foxp3', 'Foxc2']
92;M08116_2.00;12.205456;1.427621;0.000000000000000000000000000000000291;0.00000000000000000000000000000000314;M08116_2.00;;['Foxp4', 'Foxp2', 'Foxp1', 'Foxp3']
93;M04831_2.00;12.13853;1.3992902;0.00000000000000000000000000000000066;0.0000000000000000000000000000000071;M04831_2.00;;['Foxa1', 'Foxa2', 'Foxa3', 'Foxb1', 'Foxs1']
94;M09434_2.00;12.134129;1.5784049;0.000000000000000000000000000000000696;0.00000000000000000000000000000000748;M09434_2.00;;['Tead4', 'Tead2', 'Tead1']
95;M03036_2.00;12.129007;1.3332444;0.000000000000000000000000000000000741;0.00000000000000000000000000000000795;M03036_2.00;;['Foxg1', 'Foxp1', 'Foxj3', 'Foxf2', 'Foxk2', 'Foxf1', 'Foxc2', 'Foxi1', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
96;M01990_2.00;12.095195;1.3340322;0.00000000000000000000000000000000112;0.000000000000000000000000000000012;M01990_2.00;;['Foxa1', 'Foxa2', 'Foxa3', 'Foxb1']
97;M04850_2.00;12.060251;1.3907957;0.00000000000000000000000000000000171;0.0000000000000000000000000000000183;M04850_2.00;;['Foxo4']
98;M05823_2.00;12.04209;1.609538;0.00000000000000000000000000000000213;0.0000000000000000000000000000000224;M05823_2.00;;['Tead4', 'Tead2', 'Tead1']
99;M05825_2.00;12.036311;1.5260869;0.00000000000000000000000000000000229;0.0000000000000000000000000000000239;M05825_2.00;;['Tead4', 'Tead2', 'Tead1']
100;M09541_2.00;11.954206;1.5072521;0.00000000000000000000000000000000617;0.0000000000000000000000000000000641;M09541_2.00;;['Foxp4', 'Foxp2', 'Foxp1', 'Foxj3', 'Foxk2', 'Foxp3', 'Foxc2']
101;M08231_2.00;11.947069;1.1963998;0.00000000000000000000000000000000673;0.0000000000000000000000000000000697;M08231_2.00;;['Tbp', 'Tbpl2']
102;M01988_2.00;11.925145;1.1944135;0.00000000000000000000000000000000875;0.0000000000000000000000000000000904;M01988_2.00;;['Foxp4', 'Foxp2', 'Foxj3', 'Foxk2', 'Foxi1', 'Foxc1', 'Foxi3', 'Foxk1']
103;M09089_2.00;11.878313;1.546145;0.0000000000000000000000000000000153;0.000000000000000000000000000000155;M09089_2.00;;['Foxp4', 'Foxp2', 'Foxp1', 'Foxp3']
104;M05826_2.00;11.871855;1.5635946;0.0000000000000000000000000000000166;0.000000000000000000000000000000166;M05826_2.00;;['Tead4', 'Tead2', 'Tead1']
105;M10527_2.00;11.801001;1.1228045;0.0000000000000000000000000000000386;0.000000000000000000000000000000386;M10527_2.00;;['Foxj2', 'Foxj3', 'Foxj1', 'Foxk2', 'Foxp3', 'Foxi1', 'Foxi2', 'Foxi3']
106;M03577_2.00;11.790984;1.5338246;0.0000000000000000000000000000000434;0.000000000000000000000000000000434;M03577_2.00;;['Tead4', 'Tead2', 'Tead1']
107;M10526_2.00;11.783149;1.3534743;0.0000000000000000000000000000000477;0.000000000000000000000000000000476;M10526_2.00;;['Foxg1', 'Foxp4', 'Foxf2', 'Foxk2', 'Foxf1', 'Foxc2', 'Foxi1', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
108;M05824_2.00;11.7328205;1.5427225;0.0000000000000000000000000000000865;0.00000000000000000000000000000086;M05824_2.00;;['Tead4', 'Tead2', 'Tead1']
109;M10548_2.00;11.7325945;1.306321;0.0000000000000000000000000000000868;0.000000000000000000000000000000861;M10548_2.00;;['Foxf2', 'Foxf1', 'Foxe3', 'Foxc2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
110;M04829_2.00;11.716058;1.242515;0.000000000000000000000000000000105;0.00000000000000000000000000000104;M04829_2.00;;['Foxj2', 'Foxg1', 'Foxj3', 'Foxk2', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxk1', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
111;M08175_2.00;11.69584;1.5889257;0.000000000000000000000000000000134;0.00000000000000000000000000000132;M08175_2.00;;['Tead4', 'Tead2', 'Tead1']
112;M09112_2.00;11.652073;1.0981575;0.000000000000000000000000000000224;0.00000000000000000000000000000221;M09112_2.00;Foxl2;['Foxg1', 'Foxf2', 'Foxf1', 'Foxc2', 'Foxi1', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
113;M00795_2.00;11.558698;1.3281667;0.000000000000000000000000000000667;0.00000000000000000000000000000653;M00795_2.00;Foxo1;['Foxo4', 'Foxo1', 'Foxo3', 'Foxo6']
114;M04856_2.00;11.530726;1.2187855;0.000000000000000000000000000000924;0.000000000000000000000000000009;M04856_2.00;;['Foxg1', 'Foxj3', 'Foxf2', 'Foxf1', 'Foxe3', 'Foxc2', 'Foxi1', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
115;M01989_2.00;11.518715;1.2733731;0.00000000000000000000000000000106;0.0000000000000000000000000000103;M01989_2.00;;['Foxo4', 'Foxo1', 'Foxo3', 'Foxo6']
116;M00245_2.00;11.483792;1.0380992;0.00000000000000000000000000000159;0.0000000000000000000000000000155;M00245_2.00;;['Wt1']
117;M03744_2.00;11.459995;1.3048059;0.0000000000000000000000000000021;0.0000000000000000000000000000203;M03744_2.00;;['Foxc2', 'Foxi1', 'Foxc1', 'Foxl2', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxl1']
118;M09668_2.00;11.446751;1.1512694;0.00000000000000000000000000000244;0.0000000000000000000000000000236;M09668_2.00;;['Foxa1', 'Foxa2', 'Foxa3', 'Foxb2', 'Foxb1']
119;M09652_2.00;11.374703;1.5477415;0.00000000000000000000000000000559;0.0000000000000000000000000000534;M09652_2.00;Tead4;['Tead4', 'Tead2', 'Tead1']
120;M09669_2.00;11.3095045;1.1281239;0.0000000000000000000000000000118;0.000000000000000000000000000112;M09669_2.00;;['Foxg1', 'Foxj3', 'Foxk2', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
121;M04841_2.00;11.304281;1.164563;0.0000000000000000000000000000125;0.000000000000000000000000000118;M04841_2.00;;['Foxg1', 'Foxp1', 'Foxj3', 'Foxf2', 'Foxk2', 'Foxf1', 'Foxc2', 'Foxi1', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
122;M04824_2.00;11.270139;1.1532913;0.0000000000000000000000000000184;0.000000000000000000000000000173;M04824_2.00;;['Foxq1', 'Foxs1']
123;M04844_2.00;11.251259;1.0301;0.0000000000000000000000000000228;0.000000000000000000000000000215;M04844_2.00;;['Foxg1', 'Foxp1', 'Foxj3', 'Foxf2', 'Foxk2', 'Foxf1', 'Foxc2', 'Foxi1', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
124;M09438_2.00;11.245521;1.4213847;0.0000000000000000000000000000244;0.000000000000000000000000000229;M09438_2.00;Tead1;['Tead4', 'Tead2', 'Tead1']
125;M00254_2.00;11.241509;1.1704948;0.0000000000000000000000000000255;0.000000000000000000000000000239;M00254_2.00;;['Foxg1', 'Foxf2', 'Foxk2', 'Foxf1', 'Foxc2', 'Foxi1', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
126;M09437_2.00;11.240357;1.5144536;0.0000000000000000000000000000258;0.000000000000000000000000000242;M09437_2.00;Tead2;['Tead4', 'Tead2', 'Tead1']
127;M03961_2.00;11.153029;1.6977968;0.0000000000000000000000000000692;0.000000000000000000000000000643;M03961_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
128;M04854_2.00;11.115371;1.3252225;0.000000000000000000000000000106;0.000000000000000000000000000973;M04854_2.00;;['Foxg1', 'Foxj3', 'Foxf2', 'Foxf1', 'Foxe3', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
129;M09087_2.00;11.064631;1.3571268;0.000000000000000000000000000186;0.00000000000000000000000000171;M09087_2.00;;['Foxp4', 'Foxo4', 'Foxo1', 'Foxo3', 'Foxo6']
130;M09110_2.00;11.055458;1.4047499;0.000000000000000000000000000206;0.00000000000000000000000000189;M09110_2.00;Foxo3;['Foxp4', 'Foxo4', 'Foxo1', 'Foxo3', 'Foxo6']
131;M00790_2.00;10.967841;1.1568464;0.000000000000000000000000000546;0.00000000000000000000000000497;M00790_2.00;Foxj2;['Foxj2', 'Foxj3', 'Foxj1', 'Foxk2', 'Foxp3', 'Foxi1', 'Foxi2', 'Foxi3']
132;M04846_2.00;10.96015;1.1246914;0.000000000000000000000000000594;0.0000000000000000000000000054;M04846_2.00;;['Foxg1', 'Foxf2', 'Foxf1', 'Foxe3', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
133;M05723_2.00;10.888576;1.5963567;0.00000000000000000000000000131;0.0000000000000000000000000119;M05723_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
134;M01693_2.00;10.87169;0.97832453;0.00000000000000000000000000157;0.0000000000000000000000000142;M01693_2.00;;['Setbp1', 'Ahctf1', 'Hmga1', 'Hmga2', 'Phf21a', 'Hmga1-rs1']
135;M03461_2.00;10.862434;1.6650109;0.00000000000000000000000000174;0.0000000000000000000000000157;M03461_2.00;Rfx2;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
136;M06195_2.00;10.861817;1.0681676;0.00000000000000000000000000175;0.0000000000000000000000000158;M06195_2.00;;['Foxg1', 'Foxj3', 'Foxk2', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
137;M06474_2.00;10.861817;1.0681676;0.00000000000000000000000000175;0.0000000000000000000000000158;M06474_2.00;;['Foxg1', 'Foxj3', 'Foxk2', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
138;M09083_2.00;10.858897;1.2036853;0.00000000000000000000000000181;0.0000000000000000000000000163;M09083_2.00;;['Foxg1', 'Foxp4', 'Foxf2', 'Foxk2', 'Foxf1', 'Foxc2', 'Foxi1', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
139;M09111_2.00;10.858897;1.2036853;0.00000000000000000000000000181;0.0000000000000000000000000163;M09111_2.00;Foxc1;['Foxg1', 'Foxp4', 'Foxf2', 'Foxk2', 'Foxf1', 'Foxc2', 'Foxi1', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
140;M00798_2.00;10.85577;1.1250978;0.00000000000000000000000000187;0.0000000000000000000000000168;M00798_2.00;Foxo6;['Foxp4', 'Foxo4', 'Foxo1', 'Foxo3', 'Foxo6']
141;M03739_2.00;10.826709;1.0301491;0.00000000000000000000000000257;0.000000000000000000000000023;M03739_2.00;;['Foxg1', 'Foxj3', 'Foxf2', 'Foxf1', 'Foxe3', 'Foxc2', 'Foxi1', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
142;M01694_2.00;10.814039;1.1578453;0.00000000000000000000000000295;0.0000000000000000000000000264;M01694_2.00;;['Setbp1', 'Ahctf1', 'Hmga1', 'Hmga2', 'Phf21a', 'Hmga1-rs1']
143;M02681_2.00;10.811098;1.31578;0.00000000000000000000000000305;0.0000000000000000000000000271;M02681_2.00;;['Foxg1', 'Foxj3', 'Foxf2', 'Foxf1', 'Foxe3', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
144;M03022_2.00;10.811098;1.31578;0.00000000000000000000000000305;0.0000000000000000000000000271;M03022_2.00;;['Foxo4', 'Foxo1', 'Foxo3', 'Foxo6']
145;M03020_2.00;10.811098;1.31578;0.00000000000000000000000000305;0.0000000000000000000000000271;M03020_2.00;;['Foxp4', 'Foxo4', 'Foxo1', 'Foxo3', 'Foxo6']
146;M01323_2.00;10.807664;1.4493783;0.00000000000000000000000000317;0.0000000000000000000000000281;M01323_2.00;;['Tead4', 'Tead2', 'Tead1']
147;M05724_2.00;10.806656;1.5719908;0.0000000000000000000000000032;0.0000000000000000000000000284;M05724_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
148;M00794_2.00;10.78975;1.1341872;0.00000000000000000000000000385;0.0000000000000000000000000341;M00794_2.00;Foxo4;['Foxo4', 'Foxo1', 'Foxo3', 'Foxo6']
149;M09547_2.00;10.775805;1.3486786;0.00000000000000000000000000448;0.0000000000000000000000000396;M09547_2.00;Foxo1;['Foxo4', 'Foxo1', 'Foxo3', 'Foxo6']
150;M03463_2.00;10.7757845;1.6709173;0.00000000000000000000000000448;0.0000000000000000000000000396;M03463_2.00;Rfx3;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
151;M03579_2.00;10.755567;1.3346328;0.00000000000000000000000000558;0.000000000000000000000000049;M03579_2.00;;['Tead4', 'Tead2', 'Tead1']
152;M04823_2.00;10.752831;1.0347136;0.00000000000000000000000000575;0.0000000000000000000000000504;M04823_2.00;;['Foxq1', 'Foxs1']
153;M10540_2.00;10.672126;1.0005175;0.0000000000000000000000000137;0.00000000000000000000000012;M10540_2.00;;['Foxa1', 'Foxa2', 'Foxa3', 'Foxb2', 'Foxb1']
154;M10570_2.00;10.669185;1.3352243;0.0000000000000000000000000142;0.000000000000000000000000124;M10570_2.00;Foxd1;['Foxg1', 'Foxj3', 'Foxf2', 'Foxf1', 'Foxe3', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
155;M05719_2.00;10.631546;1.5352869;0.0000000000000000000000000213;0.000000000000000000000000184;M05719_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
156;M04860_2.00;10.619761;1.1621951;0.0000000000000000000000000241;0.000000000000000000000000209;M04860_2.00;;['Foxj2', 'Foxg1', 'Foxp1', 'Foxj3', 'Foxk2', 'Foxp3', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxd2', 'Foxi3', 'Foxk1', 'Foxd3', 'Foxd1']
157;M03454_2.00;10.617067;1.6166872;0.0000000000000000000000000248;0.000000000000000000000000214;M03454_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
158;M10530_2.00;10.592571;0.96761125;0.0000000000000000000000000323;0.000000000000000000000000278;M10530_2.00;;['Foxf2', 'Foxf1', 'Foxe3', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
159;M09100_2.00;10.484963;1.0497895;0.000000000000000000000000101;0.000000000000000000000000868;M09100_2.00;Foxj2;['Foxj2', 'Foxj3', 'Foxj1', 'Foxk2', 'Foxp3', 'Foxi1', 'Foxi2', 'Foxi3']
160;M09084_2.00;10.484963;1.0497895;0.000000000000000000000000101;0.000000000000000000000000868;M09084_2.00;;['Foxj2', 'Foxj3', 'Foxj1', 'Foxk2', 'Foxp3', 'Foxi1', 'Foxi2', 'Foxi3']
161;M05721_2.00;10.46777;1.4911679;0.000000000000000000000000121;0.00000000000000000000000104;M05721_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
162;M04847_2.00;10.445454;1.1119041;0.000000000000000000000000154;0.00000000000000000000000131;M04847_2.00;;['Foxg1', 'Foxf2', 'Foxf1', 'Foxc2', 'Foxi1', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
163;M09108_2.00;10.431098;1.0822967;0.000000000000000000000000179;0.00000000000000000000000152;M09108_2.00;Foxo1;['Foxo4', 'Foxo1', 'Foxo3', 'Foxo6']
164;M09209_2.00;10.410181;1.5243698;0.000000000000000000000000223;0.00000000000000000000000189;M09209_2.00;Isl1;['Sebox', 'Shox2', 'Isl2', 'Vsx1', 'Isl1', 'Noto']
165;M09128_2.00;10.410181;1.5243698;0.000000000000000000000000223;0.00000000000000000000000189;M09128_2.00;;['Sebox', 'Shox2', 'Isl2', 'Vsx1', 'Isl1', 'Noto']
166;M05888_2.00;10.393213;1.6830763;0.000000000000000000000000266;0.00000000000000000000000225;M05888_2.00;Rfx2;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
167;M03459_2.00;10.366187;1.5723201;0.000000000000000000000000353;0.00000000000000000000000298;M03459_2.00;;['Rfx5', 'Rfx7']
168;M03460_2.00;10.366187;1.5723201;0.000000000000000000000000353;0.00000000000000000000000298;M03460_2.00;;['Rfx5', 'Rfx7']
169;M09435_2.00;10.31806;1.3226172;0.000000000000000000000000584;0.0000000000000000000000049;M09435_2.00;;['Tead4', 'Tead2', 'Tead1']
170;M09361_2.00;10.299035;1.7002006;0.000000000000000000000000712;0.00000000000000000000000597;M09361_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
171;M03959_2.00;10.260369;1.5584986;0.00000000000000000000000106;0.0000000000000000000000089;M03959_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
172;M05720_2.00;10.168371;1.5010009;0.00000000000000000000000274;0.0000000000000000000000229;M05720_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
173;M04849_2.00;10.137397;1.0684636;0.00000000000000000000000377;0.0000000000000000000000313;M04849_2.00;;['Foxo4']
174;M05722_2.00;10.134847;1.4594982;0.00000000000000000000000387;0.0000000000000000000000321;M05722_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
175;M01981_2.00;10.06173;1.0066705;0.00000000000000000000000816;0.0000000000000000000000675;M01981_2.00;Foxj3;['Foxj2', 'Foxg1', 'Foxp4', 'Foxp1', 'Foxj3', 'Foxk2', 'Foxp3', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxd2', 'Foxi3', 'Foxk1', 'Foxd3', 'Foxd1']
176;M08600_2.00;10.028185;1.297173;0.0000000000000000000000115;0.0000000000000000000000938;M08600_2.00;;['Rfx4', 'Rfx2', 'Rfx1', 'Rfx3']
177;M09548_2.00;9.961897;1.1033189;0.0000000000000000000000224;0.000000000000000000000183;M09548_2.00;;['Foxa1', 'Foxa2', 'Foxa3']
178;M03456_2.00;9.928228;1.4841257;0.0000000000000000000000314;0.000000000000000000000256;M03456_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
179;M06200_2.00;9.910561;0.9139633;0.0000000000000000000000375;0.000000000000000000000304;M06200_2.00;;['Foxf2', 'Foxf1', 'Foxd4', 'Foxd2', 'Foxd3', 'Foxe1', 'Foxd1', 'Gm5294', 'Foxl1']
180;M03060_2.00;9.910561;0.9139633;0.0000000000000000000000375;0.000000000000000000000304;M03060_2.00;Foxc1;['Foxg1', 'Foxp4', 'Foxf2', 'Foxk2', 'Foxf1', 'Foxc2', 'Foxi1', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
181;M10556_2.00;9.89057;0.94371545;0.0000000000000000000000457;0.00000000000000000000037;M10556_2.00;;['Foxj2', 'Foxg1', 'Foxj3', 'Foxk2', 'Foxc2', 'Foxi1', 'Foxi2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxi3', 'Foxk1', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
182;M00044_2.00;9.889377;1.0467757;0.0000000000000000000000463;0.000000000000000000000374;M00044_2.00;;['Foxp3']
183;M03452_2.00;9.880964;1.47912;0.0000000000000000000000503;0.000000000000000000000405;M03452_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
184;M03458_2.00;9.702091;1.4495677;0.000000000000000000000295;0.00000000000000000000232;M03458_2.00;;['Rfx5', 'Rfx7']
185;M05717_2.00;9.696991;1.3955493;0.000000000000000000000311;0.00000000000000000000244;M05717_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
186;M09362_2.00;9.684403;1.5089724;0.000000000000000000000351;0.00000000000000000000275;M09362_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
187;M09628_2.00;9.625581;1.4331588;0.000000000000000000000624;0.00000000000000000000485;M09628_2.00;;['Rfx6', 'Rfx4', 'Rfx2', 'Rfx1', 'Rfx3', 'Rfx8']
188;M02680_2.00;9.612829;1.0551549;0.000000000000000000000706;0.00000000000000000000548;M02680_2.00;;['Foxf2', 'Foxf1', 'Foxe3', 'Foxc2', 'Foxc1', 'Foxl2', 'Foxd4', 'Foxd2', 'Foxd3', 'Foxe1', 'Foxs1', 'Foxd1', 'Gm5294', 'Foxl1']
