moscot driver TFs Epsilon;Unnamed: 0;Epsilon_pull_corr;Epsilon_pull_pval;Epsilon_pull_qval;Epsilon_pull_ci_low;Epsilon_pull_ci_high
674;Timm8a2;-0.0036641116392984;0.791959986086698;0.923993453881487;-0.0308812803674014;0.0235584868039536
675;Yod1;-0.003664800888542;0.791921751135541;0.923993453881487;-0.030881968968572;0.0235577979279834
676;Hcls1;-0.0036687033788201;0.791705276440091;0.923993453881487;-0.0308858677890108;0.0235538975506703
677;Hnrnpll;-0.0036737097263218;0.791427593287508;0.923993453881487;-0.0308908694274107;0.0235488939125927
678;Jund;-0.0036863413786302;0.790727080985065;0.923993453881487;-0.0309034891919972;0.0235362690904446
679;Nfatc1;-0.0036904271194966;0.790500534590265;0.923993453881487;-0.0309075710858917;0.0235321855569529
680;Irf3;-0.0037401658921541;0.787744040519169;0.923993453881487;-0.0309572629536923;0.0234824735834741
681;Ahrr;-0.0037423177272965;0.787624846738759;0.923993453881487;-0.0309594127565662;0.0234803229046993
682;Sp7;-0.0037470995804087;0.787359989628918;0.923993453881487;-0.0309641900926274;0.0234755436203892
683;Ppp5c;-0.0037648673286387;0.786376085815796;0.923993453881487;-0.0309819410461294;0.0234577854060576
684;Fgf15;-0.0037790177017418;0.785592740923559;0.923993453881487;-0.0309960780314991;0.0234436426135365
685;Zdhhc24;-0.0037804442647075;0.785513780416488;0.923993453881487;-0.0309975032441827;0.023442216814199
686;Foxs1;-0.0037963295420633;0.784634676780832;0.923993453881487;-0.031013373478198;0.0234263400326264
687;Otx2;-0.0037995207294269;0.784458107070299;0.923993453881487;-0.0310165616418553;0.023423150550321
688;Dhx36;-0.0038046158992329;0.784176212219419;0.923993453881487;-0.0310216519827499;0.0234180581017265
689;Hoxc4;-0.0038056323894438;0.784119977370188;0.923993453881487;-0.0310226675094204;0.0234170421542304
690;Esrra;-0.003816522115366;0.783517600520087;0.923993453881487;-0.0310335469093462;0.0234061582389185
691;Zfp820;-0.003820114363613;0.783318919887914;0.923993453881487;-0.0310371357498907;0.0234025679060311
692;Gtf3c5;-0.0038269514020639;0.782940814917425;0.923993453881487;-0.0310439663006056;0.0233957345110972
693;Ptcd1;-0.0039396790245569;0.776714151880338;0.923993453881487;-0.0311565865882055;0.0232830665954061
694;Rbpjl;-0.0040209890305644;0.772231744037623;0.923993453881487;-0.0312378187449588;0.0232017992264092
695;Cnot4;-0.0040660452248589;0.769751171043831;0.923946159202055;-0.0312828316459452;0.0231567665035823
696;Phf20;-0.00406659521222;0.769720905925831;0.923946159202055;-0.0312833811041559;0.0231562168020478
697;Gm21411;-0.004073202273472;0.769357355011894;0.923946159202055;-0.031289981807378;0.0231496131731773
698;Sirt6;-0.0040885157675693;0.768514931073941;0.923946159202055;-0.0313052805560453;0.0231343076253373
699;Hoxa4;-0.0041098072528058;0.767344100819073;0.923946159202055;-0.0313265515184262;0.0231130271671648
700;Mybl1;-0.0041122055995666;0.767212247641073;0.923946159202055;-0.0313289475518765;0.0231106300609848
701;Dlx1;-0.004119164600746;0.766829702898344;0.923946159202055;-0.0313358998390237;0.0231036746576813
702;Phlda2;-0.0041294254070942;0.766265757559633;0.923946159202055;-0.0313461507409595;0.023093419151469
703;Etv4;-0.0041506631221105;0.765098902611455;0.923946159202055;-0.031367367937732;0.0230721923884193
704;Pdcd11;-0.0042154201947658;0.761544280631869;0.922158671815655;-0.0314320622956738;0.0230074685584792
705;Zfp941;-0.0042864652060113;0.757650284147685;0.919655891529747;-0.0315030382402434;0.0229364597553119
706;Mterf1b;-0.0043347819731499;0.755005529973169;0.91805276251416;-0.0315513078792417;0.0228881674558831
707;Hp1bp3;-0.0043401318204803;0.754712866853152;0.91805276251416;-0.0315566525005281;0.0228828203099143
708;Zfp994;-0.0043403514972965;0.754700850196422;0.91805276251416;-0.0315568719627179;0.0228826007439889
709;Gata5;-0.0043473075682855;0.754320373218344;0.91805276251416;-0.0315638212361991;0.0228756481829985
710;Sin3a;-0.0043591574783765;0.753672354669823;0.91805276251416;-0.0315756595604386;0.0228638042462492
711;Gm5294;-0.0043754131634847;0.752783686139037;0.91805276251416;-0.0315918993396742;0.0228475567429289
712;Lhx3;-0.0043756240606529;0.752772158925852;0.91805276251416;-0.0315921100303892;0.0228473459518146
713;Pax2;-0.004379672586281;0.75255088537818;0.91805276251416;-0.031596154592332;0.0228432994616014
714;Spib;-0.0043994510610438;0.751470178580185;0.91805276251416;-0.0316159136902809;0.0228235309177348
715;Zfp28;-0.0044485710130113;0.748788348109949;0.91805276251416;-0.0316649854278038;0.0227744355371172
716;Tfap2d;-0.0044528405759765;0.748555383192545;0.91805276251416;-0.0316692507937157;0.0227701681037196
717;Pax7;-0.0044910310674423;0.746472575611063;0.91805276251416;-0.0317074036991862;0.0227319966167394
718;Zfp426;-0.0045137896003871;0.745232264568579;0.91805276251416;-0.0317301397961145;0.0227092493712319
719;Fli1;-0.0045307431139817;0.744308748368635;0.91805276251416;-0.0317470765781418;0.0226923042476683
720;Las1l;-0.0045523647778533;0.743131475190244;0.91805276251416;-0.0317686768807305;0.0226706932613281
721;Twist1;-0.0045638110428804;0.742508482822948;0.91805276251416;-0.0317801118270439;0.0226592526385664
722;Nr2f1;-0.0045799293710723;0.74163148731328;0.91805276251416;-0.0317962142044416;0.0226431422435745
723;Cptp;-0.0045841368967877;0.741402611695867;0.91805276251416;-0.0318004175640389;0.0226389367864133
724;Zfp11;-0.0045912152214855;0.741017625618889;0.91805276251416;-0.0318074888779003;0.0226318619394724
725;Sp5;-0.0045952678963527;0.740797232093092;0.91805276251416;-0.0318115375375061;0.0226278112545578
726;Gm6871;-0.0046057268811217;0.74022854737832;0.91805276251416;-0.0318219861557192;0.0226173574012504
727;Esrrb;-0.0046128773487999;0.739839837781211;0.91805276251416;-0.0318291295326967;0.0226102104383594
728;Hey2;-0.0046266520180814;0.739091214431301;0.91805276251416;-0.0318428905346069;0.0225964425128612
729;Vax2;-0.004632923259748;0.738750467891123;0.91805276251416;-0.0318491555504637;0.0225901743380395
730;Lhx9;-0.0046440921834682;0.738143733902227;0.91805276251416;-0.0318603133808768;0.0225790108709928
731;Sp4;-0.0046672965391287;0.736883715758797;0.91805276251416;-0.0318834946675947;0.0225558178303161
732;Cdx1;-0.0046848653048431;0.735930185322243;0.91805276251416;-0.0319010459475921;0.022538257612049
733;Rb1;-0.0047103604796687;0.734547178760525;0.91805276251416;-0.0319265157179081;0.0225127748111031
734;Snapc4;-0.0047265171709351;0.733671190829332;0.91805276251416;-0.0319426562916418;0.0224966259430464
735;Zfp414;-0.0047305164380309;0.733454410918402;0.91805276251416;-0.0319466515669716;0.0224926286102369
736;Rorb;-0.0047463361501607;0.732597113225719;0.91805276251416;-0.0319624554805366;0.0224768165409409
737;Zfp654;-0.0047558693296869;0.732080654582039;0.91805276251416;-0.0319719791330554;0.0224672879605165
738;Lhx5;-0.0047690975787998;0.731364217020772;0.91805276251416;-0.0319851941542971;0.0224540660849287
739;Zfp988;-0.004770556038944;0.731285241622851;0.91805276251416;-0.0319866511554403;0.0224526083269048
740;Rfx7;-0.0047801094599381;0.730767995731806;0.91805276251416;-0.0319961950166111;0.0224430595021802
741;Stat2;-0.0047837736874129;0.730569637824596;0.91805276251416;-0.0319998555760859;0.0224393970362928
742;Gm7072;-0.0048093930287342;0.729183273928231;0.91805276251416;-0.0320254492512913;0.0224137899911262
743;Zfp853;-0.0048628399426188;0.726293902495381;0.91805276251416;-0.0320788425057831;0.0223603686144161
744;Zfp90;-0.0048773298455479;0.725511238122701;0.91805276251416;-0.0320933178344393;0.0223458856080411
745;Mef2d;-0.0049023240762736;0.724161861783389;0.91805276251416;-0.0321182868985688;0.022320903246612
746;Six2;-0.0049436215095995;0.721934193999523;0.9176099603866;-0.0321595426752303;0.0222796253501764
747;Snrpb2;-0.0050187922738108;0.717885385536514;0.915546395405521;-0.0322346373767542;0.0222044899093361
748;Mtf2;-0.0050320554024727;0.717171831301779;0.915546395405521;-0.0322478870530263;0.0221912329812131
749;Nme1;-0.0050390090566002;0.71679782432603;0.915546395405521;-0.0322548336504508;0.0221842825741072
750;Gm14308;-0.0050564201811881;0.715861653196136;0.915546395405521;-0.0322722270943578;0.0221668795681326
751;Gm12184;-0.0050691225889582;0.715178932224396;0.915546395405521;-0.0322849165926634;0.0221541830729449
752;Foxn2;-0.0050711224088811;0.715071467901139;0.915546395405521;-0.0322869143793687;0.022152184183077
753;Nfe2l3;-0.0050802583862083;0.714580599721815;0.915546395405521;-0.0322960410653786;0.0221430524518446
754;Sox3;-0.0050829374067077;0.714436680628857;0.915546395405521;-0.0322987173604452;0.0221403746756024
755;Zfp729b;-0.0050865032959523;0.714245133997545;0.915546395405521;-0.0323022796214184;0.0221368104419107
756;Hmg20b;-0.005088476461693;0.714139150427205;0.915546395405521;-0.0323042507791774;0.0221348381919639
757;Zfp41;-0.0051320401591273;0.711800645006319;0.915546395405521;-0.0323477700903089;0.0220912946595141
758;Prdm14;-0.0051542543872467;0.710609222886665;0.915546395405521;-0.0323699616450047;0.0220690906742673
759;Zfp9;-0.0051572992737746;0.710445970600614;0.915546395405521;-0.0323730034216133;0.022066047189629
760;Ovol1;-0.0051676251446583;0.709892445592833;0.915546395405521;-0.0323833187423324;0.0220557260690998
761;Erg;-0.005174398054347;0.709529462438672;0.915546395405521;-0.0323900847288448;0.022048956272096
762;Eif5a2;-0.0051792453844187;0.709269718063563;0.915546395405521;-0.0323949271025101;0.0220441111682211
763;Hnf1a;-0.0051987812243416;0.708223231969848;0.915546395405521;-0.0324144429540395;0.0220245842874142
764;Tbx18;-0.0052089273645588;0.707679945666198;0.915546395405521;-0.03242457870489;0.0220144427920115
765;9130019O22Rik;-0.0052174468194581;0.707223876881895;0.915546395405521;-0.0324330894317798;0.0220059272329171
766;Six1;-0.0052351481044601;0.706276616530331;0.915546395405521;-0.0324507725695536;0.021988234029788
767;Zscan25;-0.0052373438253014;0.706159147162656;0.915546395405521;-0.0324529660381701;0.0219860393102578
768;Zfp595;-0.0053098877209909;0.702282054624202;0.915546395405521;-0.0325254353757301;0.0219135283491062
769;Tal2;-0.0053336925260454;0.701011491817785;0.915546395405521;-0.0325492156526638;0.0218897342888929
770;Mllt10;-0.0053566000192525;0.699789611044071;0.915546395405521;-0.032572099513234;0.0218668371063864
771;Zfp334;-0.0053935745644876;0.697819035968653;0.915546395405521;-0.0326090358532855;0.021829879143205
772;Trmo;-0.0054234472220823;0.696228444636923;0.915546395405521;-0.0326388775896673;0.0218000198283253
773;Zfp467;-0.0054251471059818;0.696137973151989;0.915546395405521;-0.0326405757125563;0.0217983207022237
774;Arnt2;-0.0054470380378113;0.694973277188616;0.915546395405521;-0.0326624439522321;0.021776439515186
775;Pou4f1;-0.0055058529456205;0.691847628466114;0.913989430432049;-0.0327211977634179;0.0217176506597814
776;Ddit3;-0.0055076250798055;0.691753531556755;0.913989430432049;-0.0327229680538;0.0217158793076517
777;Agap2;-0.0055181008580479;0.691197385152459;0.913989430432049;-0.0327334329291134;0.021705408148953
778;Gpank1;-0.0055555823051354;0.689208905993117;0.912899515832989;-0.0327708753175746;0.021667943181287
779;5730507C01Rik;-0.0055933530701649;0.687207246531397;0.911047359317305;-0.0328086066452089;0.0216301889455365
780;Zfp617;-0.0056033244180874;0.686679180323864;0.911047359317305;-0.0328185675688563;0.0216202219483303
781;Uqcrb;-0.0056034497826154;0.686672542196623;0.911047359317305;-0.032818692802291;0.0216200966384671
782;E2f6;-0.0056349385413758;0.68500595968886;0.910527287966707;-0.0328501486062741;0.0215886215831967
783;Ikzf1;-0.0056477730755943;0.684327114506037;0.910518170805502;-0.0328629696929562;0.0215757926189168
784;Fank1;-0.0056658130765379;0.683373372347804;0.910518170805502;-0.0328809907771308;0.0215577604318265
785;Rbbp9;-0.0056705132455061;0.683124965780157;0.910518170805502;-0.0328856860145897;0.0215530622957828
786;Zfp706;-0.0056743155946947;0.682924034584028;0.910518170805502;-0.0328894843734001;0.0215492615903125
787;Trim21;-0.0056879881707161;0.682201707138883;0.910518170805502;-0.0329031425942306;0.0215355949183099
788;Gm14288;-0.0056928010282102;0.681947511229996;0.910518170805502;-0.0329079503961625;0.0215307841366572
789;Hcfc2;-0.0056977794472988;0.681684608977881;0.910518170805502;-0.032912923584453;0.0215258078634922
790;Sp6;-0.0057000053835619;0.681567073382817;0.910518170805502;-0.0329151471815008;0.0215235828862718
791;Zfp740;-0.0057081213919417;0.681138591128314;0.910518170805502;-0.0329232546585627;0.021515470372383
792;Vps4b;-0.0057380543406159;0.679559179802799;0.910518170805502;-0.0329531561116056;0.0214855502808764
793;Zfp759;-0.005741030170395;0.679402236879178;0.910518170805502;-0.032956128807536;0.0214825757266473
794;Ptf1a;-0.0057526270822614;0.678790757444947;0.910518170805502;-0.0329677135020905;0.0214709837810445
795;Atf6;-0.0057628212387431;0.678253416671859;0.910518170805502;-0.0329778969130196;0.021460793984065
796;Zfp872;-0.0058144106518124;0.675536616717158;0.910518170805502;-0.0330294318595772;0.0214092265463246
797;Ahctf1;-0.0058194192985243;0.675273075685691;0.910518170805502;-0.0330344352106074;0.0214042200254109
798;Klf16;-0.0058235165430188;0.675057519685169;0.910518170805502;-0.0330385281220385;0.0214001245188768
799;Zscan21;-0.0058384468046759;0.674272264273933;0.910518170805502;-0.0330534425863923;0.0213852005825753
800;Irf4;-0.0058701206156319;0.67260755849706;0.910518170805502;-0.0330850828440195;0.0213535401503783
801;Ppp1r10;-0.0058857784288393;0.671785209801202;0.910518170805502;-0.0331007240501335;0.0213378889307354
802;Nfib;-0.005909073820118;0.670562461964221;0.910518170805502;-0.03312399470903;0.0213146033245401
803;Zfp800;-0.0059232097470652;0.669820908438876;0.910518170805502;-0.0331381156136812;0.0213004733209015
804;Gm2000;-0.0059626400060449;0.667754146515414;0.910518170805502;-0.0331775039125732;0.0212610595267129
805;Nono;-0.0060220496152371;0.664644909206525;0.909180514994436;-0.0332368501408188;0.0212016745652397
806;Glyctk;-0.0060363166336651;0.663899091832839;0.909180514994436;-0.0332511019099477;0.0211874134372734
807;Zfp592;-0.0060495381396042;0.663208226249336;0.909180514994436;-0.0332643092742028;0.0211741973802421
808;Tulp1;-0.0060640330268726;0.662451151339577;0.909180514994436;-0.0332787886468602;0.0211597084557403
809;Gm5751;-0.0060779034422778;0.66172701557493;0.909180514994436;-0.0332926442053619;0.0211458437355058
810;3300002I08Rik;-0.0061524607026647;0.657840020548378;0.907158384500503;-0.0333671214266074;0.0210713169087943
811;Zfp541;-0.006227559303341;0.653934129479662;0.903422264880411;-0.033442139101453;0.0209962486569104
812;Gm49345;-0.0062443649818995;0.653061354212492;0.90304271507405;-0.0334589266283169;0.0209794497278184
813;Zfp408;-0.0062495245312739;0.652793496624032;0.90304271507405;-0.0334640806018175;0.0209742922475288
814;Ets2;-0.0062824214914512;0.651086706823721;0.901964153489742;-0.0334969419765408;0.0209414084456348
815;Foxp3;-0.0063129349988377;0.649505209964548;0.900599510602816;-0.0335274224241112;0.020910907090531
816;Zfp317;-0.0063221294410654;0.649028976495145;0.900599510602816;-0.0335366068947081;0.0209017163001381
817;Batf3;-0.0063505438317479;0.647558137432702;0.900599510602816;-0.0335649904401342;0.020873313165959
818;Onecut3;-0.0063565520091072;0.647247306719662;0.900599510602816;-0.0335709920896909;0.0208673073631409
819;1810024B03Rik;-0.0063629739484208;0.646915138181178;0.900599510602816;-0.0335774070494851;0.0208608879597225
820;Spi1;-0.0063966089988678;0.645176547760161;0.900599510602816;-0.0336110055079156;0.0208272661544165
821;Prrx1;-0.0064416390437041;0.642851985244939;0.900196499080857;-0.0336559864676697;0.0207822537455532
822;Pou1f1;-0.0064521959848573;0.642307514132266;0.900196499080857;-0.0336665318852567;0.0207717009230455
823;Zfp386;-0.0064546830784508;0.64217927096512;0.900196499080857;-0.0336690162631489;0.0207692147988745
824;Rpl35;-0.0064637434118729;0.641712178979129;0.900196499080857;-0.0336780667005892;0.0207601579941534
825;Lin28a;-0.0064768254496474;0.641038004036776;0.900196499080857;-0.0336911344418747;0.020747081043518
826;Mbd1;-0.0065249936225954;0.638558239928961;0.899461699899936;-0.0337392498948242;0.0206989315211675
827;Ebf3;-0.0065373077304396;0.637924939204116;0.899408644442778;-0.033751550504647;0.0206866221610464
828;Luzp1;-0.0066015209917266;0.634626810554382;0.897584038269411;-0.0338156932454343;0.0206224335235458
829;Zfp960;-0.0066092135669032;0.634232187837883;0.897584038269411;-0.0338233773574082;0.0206147438831787
830;Pkm;-0.006613641515363;0.63400508487916;0.897584038269411;-0.033827800432877;0.0206103176225737
831;Meis3;-0.006627742275912;0.633282107243594;0.897584038269411;-0.0338418856683294;0.020596222229872
832;Anxa11;-0.0067169673689625;0.628715472789837;0.89459857470377;-0.0339310122729153;0.0205070308519379
833;Rab2a;-0.0067644189480501;0.626292607776048;0.893579733469349;-0.0339784112976789;0.0204595970266785
834;Rex2;-0.0067829740795069;0.625346281285479;0.893351830407828;-0.0339969458453674;0.0204410488042218
835;Tfap2a;-0.0068061803783471;0.62416360978973;0.89250667687736;-0.034020126374413;0.0204178511198679
836;Dmrta1;-0.006806268973331;0.624159096541486;0.89250667687736;-0.0340202148709591;0.0204177625577155
837;Nfe2l2;-0.0068372779635631;0.622580288678839;0.89250667687736;-0.0340511893809253;0.0203867650325298
838;Ikzf4;-0.0068998304888776;0.619400737176803;0.89054396327002;-0.034113672192224;0.0203242354756692
839;Zfp398;-0.0069057825521157;0.619098562396553;0.89054396327002;-0.0341196176108769;0.0203182855868525
840;Zbtb49;-0.0069573459032116;0.61648348772465;0.888253880213952;-0.0341711233186088;0.020266740992286
841;Pknox1;-0.0069767677884198;0.615499749391683;0.887683497212456;-0.0341905234543517;0.0202473261344031
842;Tcf24;-0.00698810313443;0.614925921447377;0.887683497212456;-0.0342018460970743;0.0202359948803171
843;Hoxa3;-0.0069933920166277;0.614658263489457;0.887683497212456;-0.0342071290497412;0.0202307079049495
844;Zscan12;-0.0070043806936865;0.614102316233301;0.887683497212456;-0.0342181054021887;0.0202197231848317
845;Zfp160;-0.0070138237952139;0.613624740924843;0.887683497212456;-0.0342275379073368;0.0202102834784441
846;Dbx2;-0.0070179580158973;0.613415708449311;0.887683497212456;-0.0342316674873648;0.0202061507426363
847;Scrt1;-0.0070295531288639;0.61282960958947;0.887683497212456;-0.0342432495798796;0.0201945597892879
848;Runx2;-0.0070302857266436;0.612792587233193;0.887683497212456;-0.0342439813547608;0.0201938274540737
849;Foxd1;-0.0070351135842302;0.612548632681016;0.887683497212456;-0.0342488037886738;0.0201890013260771
850;Zfp938;-0.0070448870004939;0.612054907479716;0.887683497212456;-0.034258566221484;0.0201792314072762
851;Onecut1;-0.0070713925916579;0.610716807148457;0.887683497212456;-0.0342850419992849;0.0201527352750916
852;Mlxip;-0.0070807189183079;0.610246288334869;0.887683497212456;-0.0342943578266425;0.0201434122676078
853;Dazap1;-0.0071765763773004;0.605419577327;0.886695986191824;-0.0343901070981585;0.0200475886491225
854;Zfp975;-0.0071828688171015;0.605103332805949;0.886695986191824;-0.0343963924186584;0.0200412984132444
855;Zfp704;-0.0071850022142878;0.604996129645225;0.886695986191824;-0.0343985234016187;0.0200391657627899
856;Zscan10;-0.0071918118505092;0.604654002535725;0.886695986191824;-0.0344053253301647;0.0200323585084202
857;Zfp526;-0.0072111530500138;0.60368274298111;0.886695986191824;-0.0344246446240476;0.0200130240602499
858;Myc;-0.0072128772393436;0.60359619317416;0.886695986191824;-0.034426366859593;0.0200113004717856
859;Zfp993;-0.0072365145671345;0.602410223575671;0.886695986191824;-0.0344499773861843;0.0199876713650894
860;Zfp319;-0.007241018216966;0.602184378354829;0.886695986191824;-0.0344544759261043;0.0199831692781842
861;Sox21;-0.0072643901556255;0.601012955253735;0.886695986191824;-0.0344778213288862;0.0199598054326849
862;Sox13;-0.0072661298546483;0.600925801087925;0.886695986191824;-0.0344795590515135;0.0199580663348905
863;Vezf1;-0.0072989509457275;0.599282624717058;0.886695986191824;-0.0345123428251586;0.0199252565556904
864;Pds5a;-0.007309394970073;0.598760175422039;0.886695986191824;-0.0345227749624116;0.0199148161186086
865;Gata4;-0.0073259899306793;0.59793045817924;0.886695986191824;-0.0345393510229065;0.019898226845748
866;Gm45871;-0.0073330325428891;0.597578498473537;0.886695986191824;-0.034546385609713;0.0198911866427876
867;Zfp707;-0.0073538499948726;0.596538681764452;0.886695986191824;-0.034567179323419;0.0198703762965864
868;Zfp747;-0.0073541969638042;0.59652135789588;0.886695986191824;-0.0345675258965;0.0198700294458885
869;Glis2;-0.0073675391629495;0.595855366833749;0.886695986191824;-0.0345808528688068;0.0198566917882831
870;Hlcs;-0.0074369717823754;0.592395041794864;0.88565991397054;-0.034650206091744;0.0197872826465476
871;Zfp324;-0.0074934227582545;0.589588495297108;0.88565991397054;-0.0347065923225245;0.0197308505653856
872;Dpf1;-0.007515727272235;0.588481283699491;0.885066472496247;-0.0347288712071247;0.0197085534691445
873;Rslcan18;-0.0075181795830632;0.58835960789062;0.885066472496247;-0.0347313206984332;0.019706101972221
874;Zfp397;-0.0075232283452125;0.588109141076177;0.885066472496247;-0.0347363636547896;0.0197010548846893
875;Abcf2;-0.0075452031792918;0.587019553788389;0.885066472496247;-0.0347583132029011;0.0196790873232534
876;Cers4;-0.0076053563441763;0.58404174544589;0.881903035623294;-0.0348183970165432;0.0196189539317977
877;Irf8;-0.0076708047473295;0.58080981115624;0.878780375597116;-0.0348837697400586;0.0195535268189784
878;Gtf2b;-0.0076809334717381;0.580310389329724;0.878780375597116;-0.0348938867315592;0.0195434013686043
879;Ikzf5;-0.0077003485897273;0.579353641615033;0.878337348231627;-0.0349132793438794;0.0195239925107951
880;Gata1;-0.0077099566442522;0.578880445084152;0.878337348231627;-0.0349228762533334;0.0195143875466866
881;Hbp1;-0.0077858510071602;0.575149042670626;0.876362315270076;-0.0349986824045382;0.0194385174184695
882;Zfp46;-0.0077875140501498;0.575067405347462;0.876362315270076;-0.0350003435110737;0.0194368549030146
883;Prdm1;-0.0078762776915636;0.570718043824842;0.873135001190994;-0.0350890035775562;0.0193481191998919
884;Lhx4;-0.0079380541611794;0.567700308959336;0.86939905327444;-0.0351507077097553;0.0192863619212559
885;Mettl3;-0.0079495815360835;0.567138051657232;0.86939905327444;-0.0351622215636621;0.0192748381043541
886;Zfp647;-0.0079590175041974;0.566678003072578;0.86939905327444;-0.0351716464585107;0.0192654050433317
887;Relb;-0.0079842384106048;0.5654492419976;0.868594461257758;-0.0351968377440058;0.0192401918833471
888;Zfp109;-0.0080500098716627;0.56225089398785;0.864560946967061;-0.0352625317965228;0.0191744404606366
889;Zfp263;-0.0081045249040631;0.559606563690814;0.861371978769755;-0.0353169824901886;0.0191199418586497
890;Zfp651;-0.0081195619192176;0.558878234185616;0.861128707775797;-0.0353320017302035;0.0191049093470703
891;Gm6592;-0.0081395799716972;0.557909358980875;0.860513924475098;-0.0353519961004232;0.019084897270883
892;Zfx;-0.0081596169996452;0.556940384003884;0.859897729903747;-0.0353720094018467;0.0190648662030473
893;En2;-0.008169612819089;0.556457300625877;0.859897729903747;-0.0353819933767414;0.0190548733487381
894;Atf7;-0.0082074909736325;0.554628560157347;0.858083120735241;-0.0354198265982639;0.0190170063809178
895;Heyl;-0.0082362729799345;0.5532409448703;0.856814181286311;-0.0354485744097138;0.0189882328227117
896;Nr1i3;-0.0082377519073699;0.553169689961767;0.856814181286311;-0.0354500515788729;0.0189867543281531
897;Gsx1;-0.0082605049091664;0.552074014608354;0.856814181286311;-0.0354727775149556;0.0189640079710714
898;Zfp990;-0.0083171707190507;0.549349899992793;0.854292841389411;-0.0355293757959966;0.0189073585871992
899;Zfp958;-0.0083531766603344;0.547622423907865;0.852484391856573;-0.0355653387381767;0.0188713629923233
900;Klf11;-0.0083992203443087;0.545417281396754;0.850805883170557;-0.0356113273330614;0.0188253324363018
901;Prrx2;-0.0084182126471616;0.54450897927172;0.85026738231675;-0.0356302968789483;0.018806345514905
902;Zfp935;-0.0084187161217452;0.54448491095296;0.85026738231675;-0.0356307997499916;0.0188058421827134
903;Zfp967;-0.0084265047598552;0.544112646834429;0.85026738231675;-0.0356385790497131;0.0187980557456177
904;Ak6;-0.0084548347865373;0.542759658641504;0.850173324220613;-0.0356668750815663;0.0187697336969504
905;Zfp653;-0.0084583636515945;0.542591244199585;0.850173324220613;-0.0356703997090794;0.0187662058225963
906;Rnf114;-0.0084813399341664;0.541495342326479;0.850055131216937;-0.0356933483846381;0.018743235973872
907;Nr1i2;-0.0084853331470737;0.541304990419447;0.850055131216937;-0.0356973367965975;0.0187392438762177
908;Zkscan6;-0.0085315760641394;0.539103079515501;0.848848435942031;-0.0357435240537234;0.0186930138109743
909;Cic;-0.0085448705284674;0.53847087932374;0.848738024821345;-0.0357568024947549;0.0186797230198968
910;Gm9833;-0.008573110197237;0.537129214834263;0.847507956530551;-0.0357850080954783;0.018651491121801
911;Bhlhe23;-0.0085826361961668;0.53667701450273;0.847507956530551;-0.0357945225925623;0.0186419677343359
912;Foxr2;-0.0086219740800536;0.534811669909731;0.846504844406387;-0.035833812927002;0.0186026405822466
913;Prdm5;-0.0086513148363962;0.533422506000393;0.845192008458125;-0.0358631181630976;0.0185733077755287
914;Nfatc2;-0.0086514217653642;0.533417446690704;0.845192008458125;-0.0358632249625306;0.0185732008754464
915;Tsc22d4;-0.0086613797296984;0.532946395108073;0.845192008458125;-0.0358731708609474;0.0185632455984269
916;Rpp25;-0.0086821630340485;0.531963939675787;0.845192008458125;-0.0358939289651104;0.0185424678853905
917;Lyl1;-0.0087053999302735;0.530866586555119;0.844687614012888;-0.0359171376583143;0.0185192372127244
918;Zfp82;-0.0087454636858512;0.528977291979591;0.842569315283948;-0.03595715271889;0.0184791841184283
919;Zswim1;-0.0087598411578973;0.528300125539737;0.842569315283948;-0.0359715126947382;0.0184648104510357
920;Tfdp2;-0.008854370333325;0.523858902102697;0.838840871871764;-0.0360659265561352;0.0183703060102667
921;Msi2;-0.0088859157329136;0.522381088421454;0.838840871871764;-0.0360974333660964;0.0183387687566442
922;Hes5;-0.008886092975431;0.522372791159696;0.838840871871764;-0.0360976103916395;0.018338591559743
923;Eef1akmt3;-0.0088955936168486;0.521928136308956;0.838840871871764;-0.0361070994001894;0.0183290933609688
924;Hmgb1;-0.0088981331532683;0.521809312328965;0.838840871871764;-0.0361096358262941;0.0183265544766393
925;Elf2;-0.0089421456106763;0.519752197011817;0.838840871871764;-0.0361535943234489;0.0182825532647724
926;Gpam;-0.0089455203016275;0.519594638819796;0.838840871871764;-0.0361569648726073;0.0182791794317292
927;Gmeb2;-0.0089807244367443;0.517952491855448;0.838840871871764;-0.0361921257644131;0.018243984209178
928;Zfp276;-0.0089913972113414;0.517455175694258;0.838840871871764;-0.0362027854157048;0.0182333141232596
929;Zgpat;-0.009056106090654;0.514445253459365;0.835473054562868;-0.0362674145960239;0.0181686214125917
930;Zfp12;-0.0091099562420391;0.511947377181723;0.833017822784915;-0.0363211982490901;0.018114784542823
931;Runx1;-0.0091365046984926;0.51071824082777;0.832563837516495;-0.0363477138634482;0.0180882425761876
932;Lhx6;-0.0091517001560212;0.510015418289921;0.832563837516495;-0.0363628905060081;0.0180730508159497
933;Esr2;-0.0091864212139932;0.508411395172856;0.830895205907025;-0.0363975685253664;0.0180383381589727
934;Frem1;-0.009189150246162;0.508285433125878;0.830895205907025;-0.0364002941719756;0.0180356097843298
935;Morn1;-0.009207437075901;0.507441802924191;0.830895205907025;-0.0364185583051489;0.0180173273501101
936;Shox2;-0.0092161919681901;0.507038171941346;0.830895205907025;-0.0364273023249325;0.0180085745557489
937;Boll;-0.0092295832134554;0.506421115326341;0.830895205907025;-0.0364406769318483;0.0179951865113445
