Differentiable motif activity alpha cells;names;scores;logfoldchanges;pvals;pvals_adj;Motif_ID;direct_TF;TF_name
1479;M00477_2.00;7.5373607;0.4311447;0.00000000000004795790470011426;0.00000000000008438234021839883;M00477_2.00;Hoxa7;['Hoxb6', 'Hoxa4', 'Hoxc8', 'Hoxc6', 'Hoxb9', 'Hoxc5', 'Hoxd8', 'Pdx1', 'Hoxc9', 'Hoxa9', 'Hoxa7', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'Hoxb7', 'Hoxa6', 'Hoxd9', 'Hoxb3', 'Hoxb8', 'Hoxc4', 'Hoxd3', 'Hoxa3', 'Hoxd4']
1480;M07964_2.00;7.5334907;0.39362368;0.000000000000049401582287896336;0.0000000000000868462776613296;M07964_2.00;;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
1481;M03107_2.00;7.5298686;0.3493652;0.00000000000005079143656625763;0.00000000000008926350073333529;M03107_2.00;;['Lhx2', 'Sebox', 'Vax1', 'Phox2a', 'Phox2b', 'Alx3', 'Lhx1', 'Lhx9', 'Vsx2', 'Msx2', 'Otp', 'Rax', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Lmx1a', 'Lhx6', 'Lhx3', 'Shox2', 'Uncx', 'Lhx5', 'Nobox', 'Isx', 'Vsx1', 'Emx1', 'Gbx2', 'Vax2', 'Arx', 'Alx1', 'Lmx1b', 'En2', 'Prrx2', 'Alx4', 'Hesx1', 'Prrxl1', 'Emx2', 'Prop1', 'Msx1', 'En1', 'Gbx1', 'Noto', 'Lhx8']
1482;M03800_2.00;7.5188193;0.3693373;0.000000000000055273176564531996;0.0000000000000970832020616517;M03800_2.00;;['Six2', 'Six4', 'Six5', 'Six1']
1483;M06020_2.00;7.50888;0.35208547;0.0000000000000596353090339656;0.00000000000010465326773570736;M06020_2.00;;['Creb3l1', 'Creb3l2']
1484;M02210_2.00;7.503059;0.35652724;0.00000000000006234548508940576;0.00000000000010937740587155376;M02210_2.00;;['Hoxa4', 'Vax1', 'Tlx1', 'Vax2', 'Hoxb4', 'Hmx3', 'Tlx3', 'Hmx2', 'Hmx1', 'Tlx2', 'Hoxc4', 'Hoxd4']
1485;M05377_2.00;7.4994154;0.37888682;0.000000000000064103090978942;0.00000000000011242810998756407;M05377_2.00;;['Hoxa4', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Nanog', 'Phox2b', 'Alx3', 'Hoxa2', 'Hoxb1', 'Dlx4', 'Vsx2', 'Barx1', 'Msx2', 'Hoxc5', 'Dlx2', 'Rax', 'Msx3', 'Mixl1', 'Prrx1', 'Barhl1', 'Shox2', 'Nkx1-1', 'Uncx', 'Pdx1', 'Dlx6', 'Dlx5', 'Hoxa1', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Barhl2', 'Gbx2', 'Vax2', 'Arx', 'Gsx2', 'Meox2', 'Alx1', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'En2', 'Prrx2', 'Hmx3', 'Alx4', 'Prrxl1', 'Dlx1', 'Hoxd1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Hmx2', 'Gsx1', 'Bsx', 'En1', 'Hmx1', 'Gbx1', 'Hoxc4', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Hoxd4']
1486;M03973_2.00;7.4837523;0.3449593;0.00000000000007223008334223004;0.00000000000012664481668226575;M03973_2.00;;['Sox9', 'Sox8', 'Sox17', 'Sox10', 'Sox30', 'Sox15', 'Sox5', 'Sox3', 'Sox18', 'Sox12', 'Sox6', 'Sox14', 'Sox21', 'Sox7', 'Sox11', 'Sry', 'Sox13', 'Sox2', 'Sox4', 'Sox1']
1487;M04010_2.00;7.4802165;0.35742846;0.0000000000000742003193131509;0.0000000000001300614165984522;M04010_2.00;;['Xbp1']
1488;M00809_2.00;7.4768963;0.35609716;0.00000000000007609846690237646;0.00000000000013334970278289396;M00809_2.00;Prdm11;['Prdm11']
1489;M04690_2.00;7.4584517;0.3633997;0.00000000000008754500647563911;0.00000000000015327384830989625;M04690_2.00;;['Dmrtc2', 'Dmrt1', 'Dmrt3', 'Dmrta1', 'Dmrta2', 'Dmrt2']
1490;M02636_2.00;7.457902;0.36720964;0.00000000000008791097069498627;0.00000000000015386978398127107;M02636_2.00;Cebpb;['Cebpa', 'Cebpe', 'Cebpb']
1491;M03730_2.00;7.4525447;0.36683223;0.00000000000009155698290429594;0.00000000000016015814286981842;M03730_2.00;;['Spdef', 'Elf4', 'Elf1', 'Elf2']
1492;M09124_2.00;7.4335933;0.38310775;0.00000000000010568647064159122;0.00000000000018476698675538652;M09124_2.00;Gata1;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
1493;M09121_2.00;7.428484;0.41072506;0.00000000000010984954814510177;0.0000000000001919893003617094;M09121_2.00;Gata2;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
1494;M04714_2.00;7.4104815;0.338995;0.0000000000001258417855933566;0.00000000000021955686062037906;M04714_2.00;;['Elf3', 'Spic', 'Ehf', 'Elf5', 'Etv6', 'Elf4', 'Elf1', 'Elf2']
1495;M04376_2.00;7.4053392;0.33666506;0.00000000000013081548255962293;0.00000000000022816830397725413;M04376_2.00;;['Atf6b', 'Atf6']
1496;M04736_2.00;7.3897085;0.34536025;0.0000000000001471509869909416;0.0000000000002565118944242095;M04736_2.00;;['Etv3', 'Etv1', 'Etv2', 'Elk3', 'Gabpa', 'Elk1', 'Etv5', 'Fli1', 'Etv4', 'Ets2', 'Elk4', 'Elf4', 'Ets1', 'Elf1', 'Elf2', 'Erg', 'Erf', 'Fev', 'XP_911724.4']
1497;M03749_2.00;7.385623;0.34487754;0.00000000000015174119976624686;0.0000000000002644368517514369;M03749_2.00;;['Foxn3', 'Foxn2']
1498;M08275_2.00;7.3726335;0.21418984;0.00000000000016729026427310394;0.0000000000002911964252788559;M08275_2.00;;['Zfp64']
1499;M04242_2.00;7.3601823;0.35123804;0.0000000000001836589974496778;0.0000000000003195964151222113;M04242_2.00;;['Creb3l1', 'Creb3']
1500;M09421_2.00;7.3574014;0.34884337;0.00000000000018752500957113564;0.00000000000032604088105256136;M09421_2.00;Stat5b;['Stat5a', 'Stat5b']
1501;M09417_2.00;7.3574014;0.34884337;0.00000000000018752500957113564;0.00000000000032604088105256136;M09417_2.00;;['Stat5a', 'Stat5b']
1502;M03190_2.00;7.341113;0.36165935;0.00000000000021182507097378228;0.00000000000036797110827161374;M03190_2.00;;['A1JVI6_MOUSE', 'Lhx2', 'Hoxa4', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Phox2b', 'Alx3', 'Hoxa2', 'Hoxb1', 'Lhx9', 'Dlx4', 'Vsx2', 'Barx1', 'Msx2', 'Otp', 'Hoxc5', 'Dlx2', 'Rax', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Lmx1a', 'Lhx6', 'Lhx3', 'Shox2', 'Nkx1-1', 'Uncx', 'Pdx1', 'Nobox', 'Dlx6', 'Dlx5', 'Hoxa1', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Gbx2', 'Vax2', 'Arx', 'Gsx2', 'Alx1', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'Lmx1b', 'En2', 'Prrx2', 'Hmx3', 'Alx4', 'Hesx1', 'Prrxl1', 'Dlx1', 'Hoxd1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Gsx1', 'Bsx', 'En1', 'Hmx1', 'Gbx1', 'Noto', 'Hoxc4', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Lhx8', 'Hoxd4']
1503;M03142_2.00;7.3353457;0.33848962;0.00000000000022115000038058848;0.0000000000003838372589578237;M03142_2.00;;['Hoxc13', 'Hoxd13', 'Hoxa13', 'Hoxb13']
1504;M11371_2.00;7.3278966;0.34711227;0.00000000000023379273674291807;0.00000000000040554644325696834;M11371_2.00;;['Stat5a', 'Stat5b']
1505;M05422_2.00;7.326614;0.3549523;0.00000000000023604052650742244;0.0000000000004093274874324217;M05422_2.00;;['Pax3', 'Pax7']
1506;M04761_2.00;7.319758;0.33623627;0.0000000000002484186566624318;0.0000000000004304205707772586;M04761_2.00;;['Etv3', 'Etv1', 'Etv2', 'Elk3', 'Gabpa', 'Elk1', 'Etv5', 'Fli1', 'Etv4', 'Ets2', 'Elk4', 'Elf4', 'Ets1', 'Elf1', 'Elf2', 'Erg', 'Erf', 'Fev', 'XP_911724.4']
1507;M02113_2.00;7.3195963;0.39547792;0.0000000000002487181598095242;0.00000000000043081538395578305;M02113_2.00;;['Hoxa4', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Nanog', 'Phox2b', 'Alx3', 'Hoxa2', 'Hoxb1', 'Dlx4', 'Vsx2', 'Barx1', 'Msx2', 'Hoxc5', 'Dlx2', 'Rax', 'Msx3', 'Mixl1', 'Prrx1', 'Barhl1', 'Shox2', 'Nkx1-1', 'Uncx', 'Pdx1', 'Dlx6', 'Dlx5', 'Hoxa1', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Barhl2', 'Gbx2', 'Vax2', 'Arx', 'Gsx2', 'Meox2', 'Alx1', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'En2', 'Prrx2', 'Hmx3', 'Alx4', 'Prrxl1', 'Dlx1', 'Hoxd1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Hmx2', 'Gsx1', 'Bsx', 'En1', 'Hmx1', 'Gbx1', 'Hoxc4', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Hoxd4']
1508;M08601_2.00;7.3146377;0.69972694;0.0000000000002580771408369495;0.00000000000044664055395493935;M08601_2.00;;['Rfx4', 'Rfx2', 'Rfx1', 'Rfx3']
1509;M07494_2.00;7.3146377;0.69972694;0.0000000000002580771408369495;0.00000000000044664055395493935;M07494_2.00;;['Rfx4', 'Rfx2', 'Rfx1', 'Rfx3']
1510;M06229_2.00;7.293951;0.37257996;0.00000000000030099515328344054;0.0000000000005197200263699717;M06229_2.00;;['A1JVI6_MOUSE', 'Lhx2', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Nanog', 'Phox2b', 'Alx3', 'Hoxa2', 'Lhx1', 'Hoxb1', 'Lhx9', 'Dlx4', 'Vsx2', 'Barx1', 'Msx2', 'Otp', 'Dlx2', 'Rax', 'Lbx1', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Barhl1', 'Lhx3', 'Shox2', 'Nkx1-1', 'Uncx', 'Lhx5', 'Pdx1', 'Nobox', 'Dlx6', 'Dlx5', 'Hoxa1', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Barhl2', 'Gbx2', 'Vax2', 'Lbx2', 'Arx', 'Gsx2', 'Meox2', 'Alx1', 'En2', 'Prrx2', 'Hmx3', 'Alx4', 'Hesx1', 'Prrxl1', 'Dlx1', 'Hoxd1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Hmx2', 'Gsx1', 'Bsx', 'En1', 'Hmx1', 'Gbx1', 'Hoxb2', 'Hoxd3', 'Hoxa3']
1511;M00537_2.00;7.292194;0.39721358;0.000000000000304948096772527;0.000000000000526243286654226;M00537_2.00;;['Hoxa4', 'Meox1', 'Mnx1', 'Msx2', 'Hoxc5', 'Tlx1', 'Msx3', 'Barhl1', 'Nkx1-1', 'Pdx1', 'Emx1', 'Gbx2', 'Meox2', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'Hmx3', 'Tlx3', 'Hesx1', 'Emx2', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Hmx2', 'Bsx', 'Hmx1', 'Gbx1', 'Tlx2', 'Hoxc4', 'Hoxd3', 'Hoxa3', 'Hoxd4']
1512;M04749_2.00;7.255995;0.35609463;0.0000000000003987199372435727;0.0000000000006872747786135988;M04749_2.00;;['Spdef', 'Elf4', 'Elf1', 'Elf2']
1513;M00179_2.00;7.253882;0.33085066;0.00000000000040499267831659516;0.0000000000006978870966750725;M00179_2.00;Myb;['Myb', 'Mybl1']
1514;M05702_2.00;7.247037;0.36506638;0.0000000000004259880070238138;0.0000000000007328066001834142;M05702_2.00;;['Nfatc4', 'Nfatc2', 'Nfatc3', 'Nfatc1']
1515;M05774_2.00;7.2424555;0.3366655;0.0000000000004406332631970233;0.0000000000007577833699933938;M05774_2.00;;['Tcf7', 'Tcf7l2', 'Lef1', 'Tcf7l1']
1516;M03358_2.00;7.2370977;0.35569045;0.0000000000004583875035589058;0.0000000000007880910367076214;M03358_2.00;;['Rxrg', 'Hnf4g', 'Hnf4a', 'Nr2e1', 'Nr2f2', 'Rxrb', 'Nr6a1', 'Nr2f1']
1517;M00545_2.00;7.2369146;0.4327389;0.0000000000004590070545487437;0.0000000000007889306733512846;M00545_2.00;Pou6f1;['Pou6f1', 'ENSMUSG00000098598']
1518;M01862_2.00;7.221715;0.27170315;0.0000000000005133599641612931;0.0000000000008818471363798963;M01862_2.00;Sp4;['Sp1', 'Sp4', 'Sp3', 'Sp8', 'Sp9', 'Sp5']
1519;M04777_2.00;7.2142444;0.37948206;0.0000000000005423423687907713;0.0000000000009308353327362152;M04777_2.00;;['Etv3', 'Etv1', 'Etv2', 'Elk3', 'Gabpa', 'Elk1', 'Etv5', 'Fli1', 'Etv4', 'Ets2', 'Elk4', 'Elf4', 'Ets1', 'Elf1', 'Elf2', 'Erg', 'Erf', 'Fev', 'XP_911724.4']
1520;M04728_2.00;7.213587;0.38312894;0.0000000000005449691010488916;0.0000000000009350767970636333;M04728_2.00;;['Elf3', 'Etv3', 'Etv1', 'Etv2', 'Elk3', 'Gabpa', 'Elk1', 'Ehf', 'Etv5', 'Fli1', 'Etv4', 'Ets2', 'Spdef', 'Elk4', 'Elf5', 'Etv6', 'Elf4', 'Ets1', 'Elf1', 'Elf2', 'Erg', 'Erf', 'Fev', 'XP_911724.4']
1521;M07966_2.00;7.212541;0.40637487;0.0000000000005491717800875413;0.0000000000009420191344684751;M07966_2.00;;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
1522;M09123_2.00;7.2080355;0.41142282;0.0000000000005676492427929249;0.0000000000009728818883319039;M09123_2.00;Gata4;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
1523;M09117_2.00;7.2080355;0.41142282;0.0000000000005676492427929249;0.0000000000009728818883319039;M09117_2.00;;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
1524;M09431_2.00;7.205114;0.32054475;0.0000000000005799533588150948;0.0000000000009936864672119602;M09431_2.00;T;['Tbx19', 'T']
1525;M04399_2.00;7.193601;0.32897314;0.0000000000006310442061236609;0.0000000000010803016953110436;M04399_2.00;;['Zfp523', 'Zfp143']
1526;M04427_2.00;7.1863136;0.3300927;0.0000000000006656394788323905;0.0000000000011392019993449048;M04427_2.00;;['Bcl6']
1527;M09594_2.00;7.1840715;0.34208423;0.0000000000006766539191564522;0.0000000000011577230924059468;M09594_2.00;;['Irf1', 'Irf2']
1528;M08916_2.00;7.182358;0.32579377;0.0000000000006851940814114183;0.0000000000011716682415718709;M08916_2.00;;['Zfp110']
1529;M02122_2.00;7.174682;0.32857847;0.0000000000007247526813380764;0.000000000001238099837543236;M02122_2.00;;['Otx1', 'Gsc', 'Otx2', 'Dmbx1', 'Crx']
1530;M08110_2.00;7.1690445;0.34908703;0.0000000000007552302705141281;0.0000000000012895953568631363;M08110_2.00;;['E2f4', 'E2f3', 'E2f2', 'E2f1', 'E2f5', 'E2f6']
1531;M09415_2.00;7.167578;0.3657194;0.0000000000007633595370582853;0.0000000000013027367354905015;M09415_2.00;;['Stat3']
1532;M00460_2.00;7.1609597;0.38278663;0.0000000000008011428480380612;0.0000000000013664416018437037;M00460_2.00;Barhl2;['Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Nanog', 'Hoxa2', 'Dlx4', 'Barx1', 'Msx2', 'Dlx2', 'Rax', 'Tlx1', 'Lbx1', 'Msx3', 'Barhl1', 'Nkx1-1', 'Uncx', 'Pdx1', 'Dlx6', 'Dlx5', 'Barx2', 'Emx1', 'Barhl2', 'Gbx2', 'Vax2', 'Lbx2', 'Arx', 'Meox2', 'Hmx3', 'Tlx3', 'Dlx1', 'Emx2', 'Msx1', 'Nkx1-2', 'Hmx2', 'Bsx', 'Hmx1', 'Gbx1', 'Tlx2', 'Hoxb2']
1533;M03351_2.00;7.1586313;0.32294083;0.0000000000008148663644385494;0.0000000000013894545834231462;M03351_2.00;;['Myb', 'Mybl1']
1534;M00347_2.00;7.1553326;0.3372641;0.0000000000008347037728027511;0.0000000000014224733606222005;M00347_2.00;;['Pax4']
1535;M08212_2.00;7.1529284;0.35740507;0.0000000000008494582699345689;0.000000000001447207375463597;M08212_2.00;;['Mef2d', 'Borcs8', 'Mef2c', 'Mef2a', 'Mef2b']
1536;M05287_2.00;7.1471615;0.355691;0.000000000000885907511969004;0.0000000000015088778751009884;M05287_2.00;;['Six2', 'Six4', 'Six5', 'Six1']
1537;M04779_2.00;7.1291804;0.3518608;0.0000000000010096827421460303;0.0000000000017192049862022159;M04779_2.00;;['Etv3', 'Etv1', 'Etv2', 'Elk3', 'Gabpa', 'Elk1', 'Etv5', 'Fli1', 'Etv4', 'Ets2', 'Elk4', 'Elf4', 'Ets1', 'Elf1', 'Elf2', 'Erg', 'Erf', 'Fev', 'XP_911724.4']
1538;M00346_2.00;7.1263237;0.3534806;0.0000000000010308504574707116;0.0000000000017542542872747197;M00346_2.00;;['Pax9', 'Pax5', 'Pax8', 'Pax1']
1539;M08174_2.00;7.119802;0.35819548;0.0000000000010808223050023585;0.000000000001838253773270414;M08174_2.00;Stat4;['Stat4']
1540;M08756_2.00;7.1007433;0.36426833;0.0000000000012408779968892523;0.0000000000021069001336228016;M08756_2.00;Usf1;['Usf1']
1541;M00516_2.00;7.0925503;0.37130475;0.000000000001316626163438383;0.0000000000022336219314297418;M00516_2.00;Bsx;['Hoxa4', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Nanog', 'Phox2b', 'Alx3', 'Hoxa2', 'Hoxb1', 'Dlx4', 'Vsx2', 'Barx1', 'Msx2', 'Hoxc5', 'Dlx2', 'Rax', 'Msx3', 'Mixl1', 'Prrx1', 'Barhl1', 'Shox2', 'Nkx1-1', 'Uncx', 'Pdx1', 'Dlx6', 'Dlx5', 'Hoxa1', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Barhl2', 'Gbx2', 'Vax2', 'Arx', 'Gsx2', 'Meox2', 'Alx1', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'En2', 'Prrx2', 'Hmx3', 'Alx4', 'Prrxl1', 'Dlx1', 'Hoxd1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Hmx2', 'Gsx1', 'Bsx', 'En1', 'Hmx1', 'Gbx1', 'Hoxc4', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Hoxd4']
1542;M05704_2.00;7.091548;0.36486417;0.000000000001326201363399259;0.00000000000224923152833704;M05704_2.00;;['Nfatc4', 'Nfatc2', 'Nfatc3', 'Nfatc1']
1543;M00997_2.00;7.0823636;0.34595802;0.000000000001417163625676088;0.000000000002398767814471149;M00997_2.00;Cebpg;['Cebpg']
1544;M02421_2.00;7.074656;0.34105903;0.0000000000014982009853114812;0.0000000000025345093461781286;M02421_2.00;;['Hnf4g', 'Hnf4a', 'Nr2e1']
1545;M00706_2.00;7.073901;0.32476237;0.0000000000015063748639630666;0.0000000000025476204814043537;M00706_2.00;;['Pax6', 'Pax5', 'Pax8']
1546;M04233_2.00;7.0726614;0.3379132;0.0000000000015198984590143667;0.0000000000025697692809987068;M04233_2.00;;['Xbp1']
1547;M03947_2.00;7.0581303;0.32965136;0.000000000001687577798909758;0.0000000000028516698181071322;M03947_2.00;;['Pax6', 'Pax5', 'Pax8']
1548;M03975_2.00;7.0552845;0.33291215;0.000000000001722480418916934;0.0000000000029098306852152927;M03975_2.00;;['Cic', 'Bbx']
1549;M03290_2.00;7.043254;0.34241512;0.000000000001878013278727551;0.000000000003170795019165495;M03290_2.00;Lhx8;['A1JVI6_MOUSE', 'Lhx2', 'Sebox', 'Phox2a', 'Phox2b', 'Alx3', 'Lhx9', 'Vsx2', 'Otp', 'Rax', 'Lhx4', 'Mixl1', 'Prrx1', 'Lmx1a', 'Lhx6', 'Lhx3', 'Shox2', 'Uncx', 'Isx', 'Vsx1', 'Arx', 'Alx1', 'Lmx1b', 'En2', 'Prrx2', 'Alx4', 'Prrxl1', 'Prop1', 'En1', 'Lhx8']
1550;M09119_2.00;7.0356865;0.35340476;0.0000000000019828216517665193;0.0000000000033468115110086576;M09119_2.00;;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
1551;M02850_2.00;7.0329485;0.35590506;0.0000000000020221400829723822;0.0000000000034122195451728134;M02850_2.00;;['Hlf', 'Tef']
1552;M02884_2.00;7.0318165;0.2924321;0.0000000000020386162739819684;0.0000000000034380926168613456;M02884_2.00;;['Egr3', 'Egr2', 'Egr1', 'Egr4']
1553;M07785_2.00;7.0178676;0.3449672;0.000000000002252800878092282;0.000000000003797181749116307;M07785_2.00;;['Usf2']
1554;M10130_2.00;7.012025;0.31878373;0.000000000002348936102949898;0.000000000003957003283792909;M10130_2.00;;['Mecom']
1555;M09341_2.00;7.00643;0.30079982;0.0000000000024447576972864587;0.000000000004114965796664081;M09341_2.00;;['Pax6', 'Pax9', 'Pax5', 'Pax8', 'Pax1']
1556;M04326_2.00;6.984342;0.36027533;0.00000000000286194040080493;0.0000000000048090834228669596;M04326_2.00;;['Hlf', 'Tef']
1557;M04497_2.00;6.9824123;0.29663244;0.000000000002901538062731043;0.000000000004874259751191198;M04497_2.00;;['Zbtb7b']
1558;M09420_2.00;6.9815607;0.34431076;0.0000000000029191845422022305;0.000000000004902534442000618;M09420_2.00;Stat5a;['Stat5a', 'Stat5b']
1559;M03268_2.00;6.9645395;0.36369884;0.0000000000032947991277422757;0.000000000005527174882633765;M03268_2.00;Gbx2;['A1JVI6_MOUSE', 'Lhx2', 'Hoxa4', 'Sebox', 'Meox1', 'Dlx3', 'Mnx1', 'Evx2', 'Evx1', 'Vax1', 'Phox2a', 'Nanog', 'Phox2b', 'Alx3', 'Hoxa2', 'Hoxb1', 'Lhx9', 'Dlx4', 'Vsx2', 'Barx1', 'Msx2', 'Otp', 'Hoxc5', 'Dlx2', 'Esx1', 'Rax', 'Lbx1', 'Msx3', 'Lhx4', 'Mixl1', 'Prrx1', 'Barhl1', 'Lhx3', 'Shox2', 'Nkx1-1', 'Uncx', 'Pdx1', 'Nobox', 'Dlx6', 'Dlx5', 'Hoxa1', 'Isx', 'Barx2', 'Vsx1', 'Emx1', 'Barhl2', 'Gbx2', 'Vax2', 'Lbx2', 'Arx', 'Gsx2', 'Meox2', 'Alx1', 'Hoxa5', 'Hoxb4', 'Hoxb5', 'En2', 'Prrx2', 'Hmx3', 'Alx4', 'Hesx1', 'Prrxl1', 'Dlx1', 'Hoxd1', 'Emx2', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Hmx2', 'Gsx1', 'Bsx', 'En1', 'Hmx1', 'Gbx1', 'Noto', 'Hoxc4', 'Hoxb2', 'Hoxd3', 'Hoxa3', 'Hoxd4']
1560;M04231_2.00;6.9559803;0.3138455;0.0000000000035011908218949207;0.000000000005870131475571802;M04231_2.00;;['Xbp1']
1561;M05867_2.00;6.95584;0.3606261;0.00000000000350467336342284;0.000000000005874332666562141;M05867_2.00;Gata3;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
1562;M00189_2.00;6.955765;0.33873492;0.000000000003506549984664822;0.000000000005875840514843756;M00189_2.00;Sp100;['Sp100']
1563;M05711_2.00;6.952714;0.32503125;0.0000000000035832498015588946;0.000000000006001020413972484;M05711_2.00;;['Nfatc4', 'Nfatc2', 'Nfatc3', 'Nfatc1']
1564;M05638_2.00;6.9525414;0.31938577;0.0000000000035876349739292593;0.000000000006006691740871539;M05638_2.00;;['Nr3c1', 'Nr3c2', 'Pgr', 'Ar']
1565;M07970_2.00;6.9363933;0.39446226;0.000000000004022372333086272;0.00000000000673268778490978;M07970_2.00;;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
1566;M04508_2.00;6.9355307;0.34349316;0.000000000004046988408908708;0.000000000006772005645847795;M04508_2.00;;['Gfi1b', 'Gfi1']
1567;M05489_2.00;6.9323616;0.32113805;0.000000000004138727706475311;0.000000000006921665302208709;M05489_2.00;;['Pou3f1']
1568;M07963_2.00;6.915146;0.39995283;0.000000000004673817462273433;0.000000000007810041183137656;M07963_2.00;;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
1569;M07789_2.00;6.9093356;0.34195954;0.000000000004869286197093187;0.000000000008132154176428333;M07789_2.00;;['Usf2']
1570;M08248_2.00;6.9068346;0.2981581;0.000000000004955867577603332;0.000000000008272158648822214;M08248_2.00;;['Zfp653']
1571;M03946_2.00;6.902329;0.32707256;0.000000000005115688223178354;0.000000000008536556319143903;M03946_2.00;;['Pax6', 'Pax5', 'Pax8']
1572;M04929_2.00;6.8911285;0.33249688;0.0000000000055351533912106064;0.00000000000923139558922368;M04929_2.00;;['Otx1', 'Gsc', 'Pitx1', 'Otx2', 'Gsc2', 'Pitx3', 'Pitx2', 'Dmbx1', 'Crx']
1573;M03718_2.00;6.8889294;0.32675287;0.0000000000056213849314663476;0.00000000000937261130519507;M03718_2.00;;['Dmrtc2', 'Dmrt1', 'Dmrt3', 'Dmrta1', 'Dmrta2', 'Dmrt2']
1574;M10595_2.00;6.887733;0.36540094;0.00000000000566885675198439;0.000000000009449142047237838;M10595_2.00;;['Gata6', 'Gata2', 'Gata3', 'Gata5', 'Gata4', 'Gata1']
1575;M08043_2.00;6.8822136;0.3379616;0.000000000005892961090752059;0.000000000009814530047018244;M08043_2.00;Stat3;['Stat3']
1576;M01207_2.00;6.879432;0.33482647;0.000000000006009155939037305;0.000000000010005277911785812;M01207_2.00;;['Ybx2', 'Ybx1', 'Ybx3']
1577;M05003_2.00;6.8782034;0.30031362;0.000000000006061210362859681;0.000000000010086363896579449;M05003_2.00;;['Meox1', 'Dlx3', 'Mnx1', 'Vax1', 'Nanog', 'Hoxa2', 'Lhx1', 'Hoxb1', 'Dlx4', 'Vsx2', 'Barx1', 'Msx2', 'Dlx2', 'Msx3', 'Barhl1', 'Shox2', 'Nkx1-1', 'Uncx', 'Lhx5', 'Pdx1', 'Dlx6', 'Dlx5', 'Hoxa1', 'Isx', 'Barx2', 'Barhl2', 'Gbx2', 'Vax2', 'Arx', 'Gsx2', 'En2', 'Dlx1', 'Hoxd1', 'Prop1', 'Msx1', 'Nkx1-2', 'Hoxb3', 'Gsx1', 'Bsx', 'En1', 'Gbx1', 'Hoxb2', 'Hoxd3', 'Hoxa3']
