moscot driver genes Alpha;Alpha_pull_corr;Alpha_pull_pval;Alpha_pull_qval;Alpha_pull_ci_low;Alpha_pull_ci_high
Cd3e;0.00268004336723677;0.847016642158994;0.904519285913533;-0.0245419957730518;0.029898111022951
1700042O10Rik;0.00266992656067382;0.84758704731872;0.904888072875637;-0.024552106556003;0.0298880031843874
Cela3a;0.00265728757601506;0.848299769877718;0.905504713739275;-0.0245647380075042;0.0298753753956804
Fam107b;0.0026480511677014;0.848820696862828;0.905860112169884;-0.0245739689051858;0.0298661471637305
Adam2;0.00264446164785797;0.84902316109967;0.905955596913252;-0.0245775562821949;0.0298625608201928
Gm48684;0.00264420515973679;0.84903762850548;0.905955596913252;-0.0245778126171736;0.0298623045590068
Bri3;0.0026404771062318;0.849247917909444;0.906083796504275;-0.0245815384443497;0.0298585798035997
Cacna1f;0.00263916023053961;0.849322201865263;0.906114961741622;-0.0245828545334459;0.0298572640927275
Fmc1;0.00263583298535422;0.849509895191252;0.906170934045938;-0.0245861797907811;0.0298539397901802
Adcy8;0.00262666328190082;0.850027211703081;0.906626540580806;-0.0245953440127119;0.029844778193358
Bc1;0.00261474383076159;0.850699753987816;0.907103227837324;-0.0246072563317285;0.029832869272975
Egln3;0.00260956771770117;0.850991844476037;0.907276946800756;-0.0246124293452025;0.0298276977305698
Gm37202;0.00260728469893995;0.851120682793355;0.907359552749367;-0.0246147109963715;0.0298254167273161
Gm38804;0.00260543011886229;0.851225345819905;0.907374894056819;-0.0246165644652949;0.0298235637843006
Gm43552;0.00259787215463787;0.851651905788677;0.907733326020348;-0.0246241178993008;0.0298160124896557
Pgk1;0.00259682840387531;0.851710816901473;0.907747988133301;-0.0246251610241984;0.0298149696597143
Cfap69;0.00258765737557968;0.852228481255088;0.9082422427945;-0.0246343265507154;0.0298058067197653
Gm14091;0.00258374836989239;0.852449146850706;0.908390416068897;-0.0246382332099656;0.0298019011602174
Nup210l;0.00257658985205525;0.852853279174357;0.90863259391469;-0.0246453874286436;0.0297947489511016
Nfs1;0.00257552379404842;0.852913466516887;0.908644378240009;-0.0246464528461741;0.0297936838323613
Irx4;0.00256670563021472;0.853411353877799;0.908982115450111;-0.0246552657097781;0.0297848734355338
Rad52;0.0025551487329145;0.854063962784429;0.909580022438494;-0.0246668156543042;0.0297733267111026
A330084C13Rik;0.00255419293190296;0.854117940591996;0.909580022438494;-0.0246677708799685;0.0297723717511022
Jph1;0.002550261204034;0.854339987762002;0.909730217383311;-0.0246717002405995;0.0297684434822457
Zfp263;0.00254496050149432;0.85463936701796;0.90998206170096;-0.0246769977503294;0.0297631474417691
Bex1;0.00254447072674521;0.854667030143552;0.90998206170096;-0.0246774872299919;0.0297626580977086
Heyl;0.00254252620327816;0.854776861162375;0.91001504794328;-0.0246794305817652;0.0297607152840499
Dhrs7b;0.00254231932098064;0.854788546501167;0.91001504794328;-0.0246796373393915;0.0297605085836507
Gm19531;0.00253786845465363;0.855039952618777;0.910138100576897;-0.0246840855229762;0.0297560616301209
Armt1;0.00252991118283352;0.855489453853433;0.910520144579392;-0.0246920379958956;0.0297481113509261
Mettl22;0.00251620975903073;0.856263548356388;0.911116819945515;-0.0247057311485201;0.0297344219594766
Mfap3;0.00251572958553518;0.85629067941103;0.911116819945515;-0.0247062110319626;0.0297339422074759
Gm14286;0.0025123322564442;0.856482642211872;0.911116819945515;-0.0247096063085089;0.0297305478601921
2310039L15Rik;0.00251083347613513;0.856567332045224;0.911116819945515;-0.0247111041831089;0.0297290503951504
Gm9530;0.00250752027942595;0.856754552850092;0.911116819945515;-0.0247144153772281;0.0297257401055314
Gm48900;0.00250696880737935;0.856785715996107;0.911116819945515;-0.0247149665158914;0.0297251891173036
Dnajc19;0.00250669225187043;0.856801343961471;0.911116819945515;-0.024715242904207;0.0297249128044168
Gm13546;0.00250404271703265;0.856951070232402;0.911116819945515;-0.0247178908370417;0.0297222655938051
mt-Atp6;0.00250377279906151;0.856966323693557;0.911116819945515;-0.0247181605917894;0.02972199591259
Grik1;0.00250332942204341;0.856991379696225;0.911116819945515;-0.0247186037006822;0.0297215529244675
Il1rn;0.00250314435934834;0.857001837952035;0.911116819945515;-0.0247187886514603;0.0297213680240917
Peak1os;0.00249406409136095;0.857515012491322;0.911425243410433;-0.0247278634258528;0.0297122957181605
4930594M22Rik;0.00249319788650285;0.857563969512428;0.911425243410433;-0.0247287291064194;0.029711430272602
Ttc27;0.00249081273556271;0.857698778657158;0.911486789733528;-0.0247311128134783;0.0297090472122315
Errfi1;0.00248487060489447;0.858034646947239;0.911780870471527;-0.0247370513456563;0.0297031102884573
Pcdhga3;0.0024836366968282;0.858104394613183;0.911796454646974;-0.0247382845062403;0.0297018774613834
Gm49335;0.00248300636671349;0.858140024967455;0.911796454646974;-0.0247389144544788;0.0297012476834513
Fhad1os2;0.00247828654677327;0.858406829036911;0.911999469228284;-0.0247436314142992;0.0296965319974874
Gm28151;0.00247769349694303;0.85844035436396;0.911999469228284;-0.024744224104667;0.0296959394670095
Gen1;0.00247643455014944;0.858511523939288;0.911999469228284;-0.0247454822883177;0.0296946816226517
Map4k5;0.00247641625645237;0.858512558109538;0.911999469228284;-0.024745500570925;0.0296946633449734
Rnf144b;0.00246955649887045;0.858900367630253;0.912211345908196;-0.024752356168767;0.0296878095928295
Ube2s;0.00246887507623814;0.858938893035678;0.912211345908196;-0.0247530371780465;0.0296871287666151
Gm43332;0.00246572951218237;0.859116737282992;0.912352021637612;-0.0247561808336673;0.0296839859553999
Grxcr1;0.00245729938849801;0.859593395756131;0.912646180335182;-0.0247646058400836;0.0296755632066851
Sspo;0.00245681608309064;0.859620724501152;0.912646180335182;-0.0247650888519969;0.0296750803239732
Tmem167;0.00244885894535587;0.860070688960112;0.912979251249611;-0.0247730411558196;0.0296671301436679
Gm17399;0.00244620459943665;0.860220798435558;0.913068289215849;-0.0247756938884738;0.0296644781178455
Fbn2;0.00244416324832824;0.860336245054301;0.913068289215849;-0.0247777339986239;0.0296624385507698
Psrc1;0.00244011060057678;0.860565447430354;0.913263326278436;-0.0247817841820573;0.0296583894441464
Cep290;0.00243673065757687;0.860756613159068;0.913417979008485;-0.0247851620691114;0.0296550124537944
Ergic2;0.00243410874166244;0.860904911356516;0.913475137933999;-0.0247877823897432;0.0296523928279032
Ermard;0.00243257728284961;0.860991534473584;0.913475137933999;-0.0247893129165799;0.029650862706518
Tnfsf13os;0.00242301112448652;0.861532657960903;0.913952032875358;-0.0247988732505257;0.0296413048994231
Gm26588;0.00241296672825476;0.862100903584652;0.914336245760601;-0.0248089115258031;0.0296312692666051
Zfp142;0.00241193031357084;0.862159541150442;0.914336245760601;-0.0248099473085939;0.0296302337558474
Pet100;0.00241139217758586;0.862189987742057;0.914336245760601;-0.0248104851164589;0.0296296960891837
Glrx;0.00241098168816228;0.862213212499811;0.914336245760601;-0.0248108953555824;0.0296292859577471
Zfp61;0.00240812332300611;0.862374936990484;0.914451556758018;-0.0248137519775675;0.0296264300851113
Twnk;0.0024050746339704;0.862547436240827;0.914451556758018;-0.0248167988068733;0.0296233840540704
Cox14;0.00240439048244549;0.862586147427464;0.914451556758018;-0.0248174825409896;0.0296227004989525
Stag2;0.0023998746322281;0.862841675000318;0.914664954257087;-0.0248219956353971;0.0296181885847751
Gm20457;0.0023971746368571;0.862994460009414;0.914778678068507;-0.0248246939825585;0.0296154909422051
Tsks;0.0023843881049129;0.863718082727011;0.91543819028491;-0.0248374727035894;0.0296027155471786
D630023F18Rik;0.00238376673744194;0.863753250426512;0.91543819028491;-0.0248380936912587;0.0296020947206848
Ugt2b35;0.00238130951640271;0.863892325059893;0.91553731934625;-0.0248405494101524;0.0295996396387542
Rft1;0.002365258242166;0.864800904062514;0.916280800841835;-0.0248565908638598;0.0295836023297113
Slc17a1;0.00236458907550856;0.86483878598885;0.916280800841835;-0.0248572596208017;0.0295829337449489
Cln3;0.0023634184435144;0.864905056915698;0.916280800841835;-0.0248584295359859;0.0295817641308564
Mboat1;0.00235922924306774;0.865142220518421;0.916378842883283;-0.0248626161706597;0.0295775785724418
Gm48383;0.00233923578568082;0.866274278917773;0.916949864631634;-0.024882597369437;0.0295576024839373
Spata2l;0.00233471712953564;0.866530169830124;0.91716051920887;-0.0248871132520404;0.0295530877502645
Dnm3os;0.00232910359464451;0.866848083058671;0.917412319754065;-0.0248927233398081;0.0295474790867213
Nr1i2;0.00231207959977493;0.867812340199211;0.918136999463969;-0.0249097368702081;0.0295304698545585
Otud7a;0.00231137025179144;0.867852522698818;0.918136999463969;-0.0249104457818207;0.0295297611213586
Zfp944;0.00230753487039655;0.868069791805336;0.918318529951201;-0.0249142788033226;0.0295259290635698
Smu1;0.0023055071071406;0.868184665844701;0.918391724767208;-0.0249163053185815;0.0295239030571785
Sdhc;0.00230282738570106;0.868336477984309;0.918503984052543;-0.0249189833904299;0.0295212256571206
Gm48342;0.00229860410549523;0.868575745986827;0.918635929416418;-0.0249232040700627;0.0295170060346534
Kif28;0.00229820591264263;0.868598306041251;0.918635929416418;-0.0249236020176697;0.0295166081866214
Prss57;0.00229472439858502;0.868795559606101;0.918758437472335;-0.0249270813871071;0.0295131296870616
P2ry6;0.00229434978305966;0.868816784837687;0.918758437472335;-0.0249274557718292;0.029512755395861
Gm45060;0.00229374151346906;0.868851248807967;0.918758437472335;-0.0249280636666444;0.0295121476528656
2810004N23Rik;0.00228139343752766;0.869550932683108;0.919304885602341;-0.0249404041301664;0.0294998102626325
Ncaph2;0.00227673874395923;0.869814709941405;0.919482618508949;-0.024945055952027;0.0294951595949642
Zrsr2;0.00227639395733425;0.869834249262783;0.919482618508949;-0.0249454005258894;0.0294948151065024
Zfp111;0.00227170980184865;0.870099711797728;0.919606292011585;-0.0249500817902127;0.0294901350011215
Ackr4;0.0022632474623113;0.870579330330217;0.920044839882145;-0.0249585389035841;0.0294816799754296
Acot2;0.0022564807224105;0.87096288190659;0.920216892572038;-0.0249653014616828;0.0294749190810959
Gm12979;0.00225566401050244;0.871009176731002;0.92021744165563;-0.0249661176686996;0.0294741030745503
Atp5o;0.00224165107274956;0.871803560386014;0.920911511451844;-0.0249801219380018;0.0294601022335787
Zxdb;0.00223691181661084;0.87207225479899;0.921050149113381;-0.0249848582600029;0.0294553670662241
Cmtr2;0.00223498097194492;0.872181729200977;0.921117378625019;-0.0249867879089064;0.0294534378870404
Dnah1;0.00222369803122064;0.872821494565145;0.921647783656009;-0.0249980638581059;0.0294421646745504
Bclaf1;0.00221859035569;0.873111137376135;0.921818925866275;-0.025003168366365;0.0294370614006183
Asap3;0.0022163700251609;0.873237051769873;0.921844481002456;-0.0250053873196237;0.0294348429830423
Gm42800;0.00221415176092523;0.873362852189911;0.921845449464537;-0.0250076042076028;0.0294326266297117
Dyrk1a;0.00221147195423547;0.873514831503561;0.921895666616763;-0.0250102823513284;0.0294299491311619
D130043K22Rik;0.00220892725660259;0.873659152724446;0.921930756429517;-0.025012825469478;0.0294274066249369
Gm50106;0.00220696496629598;0.873770445882511;0.921930756429517;-0.0250147865415585;0.029425446024248
Mroh5;0.00220420596921002;0.873926929244584;0.921930756429517;-0.0250175438254537;0.029422689402425
Rnf10;0.00220402193498364;0.873937367377583;0.921930756429517;-0.0250177277453898;0.0294225055266218
Gm37592;0.00220268889676391;0.874012975871639;0.921930756429517;-0.0250190599557018;0.0294211736358734
Ift46;0.00220199129169511;0.874052543739251;0.921930756429517;-0.0250197571274717;0.0294204766312604
Nup50;0.00219995751483806;0.874167900508221;0.922004055819348;-0.025021789640951;0.029418444604803
1700092M07Rik;0.00219458868268456;0.874472436002735;0.922186443606032;-0.0250271551369164;0.0294130803923321
Ift52;0.00219448275461168;0.874478444732716;0.922186443606032;-0.0250272609991499;0.0294129745553907
Rap1a;0.00218218601618749;0.875176021664318;0.922717532891306;-0.02503955009041;0.0294006883918793
Hoxa3;0.00218077552233436;0.875256043235555;0.922717532891306;-0.0250409597065714;0.0293992791104927
4930540M05Rik;0.0021807506234179;0.875257455837651;0.922717532891306;-0.0250409845899933;0.0293992542329785
Tmlhe;0.00217379338230874;0.875652179863776;0.923074103863292;-0.0250479375003071;0.0293923029707509
Acp2;0.00216666584662859;0.876056597741644;0.923414732823001;-0.0250550605964545;0.0293851815575692
Rhot1;0.00216269890249648;0.876281697009194;0.92360357337471;-0.0250590250684963;0.0293812180198147
Svopl;0.00215961355248283;0.876456778241621;0.923723585782307;-0.0250621084952128;0.0293781353185704
Trabd;0.00215907288589644;0.87648745952333;0.923723585782307;-0.0250626488247136;0.0293775951160923
Pde10a;0.00215413780754971;0.87676751966791;0.92387343788049;-0.0250675808254866;0.0293726642732829
Kdm8;0.00214731666646461;0.877154637134397;0.924184469093961;-0.0250743977106451;0.0293658489842702
Slc35a3;0.00213866160379721;0.877645876680428;0.924508229873541;-0.0250830473695;0.0293572013434116
Redrum;0.00213639718404843;0.877774407220587;0.924546731025645;-0.0250853103747793;0.0293549388647545
Gm44832;0.00213472431993785;0.877869362589475;0.924571317698855;-0.0250869821937564;0.0293532674344669
Gpam;0.00213252724345101;0.877994076049782;0.924571317698855;-0.0250891778973731;0.0293510722408777
Gm26558;0.0021319347479137;0.8780277086101;0.924571317698855;-0.0250897700226373;0.029350480253065
Zfp459;0.00212726249743217;0.878292933074352;0.924720069051756;-0.0250944393525821;0.0293458120056853
Commd1;0.00212620494035129;0.878352968141237;0.924720069051756;-0.0250954962484389;0.0293447553545359
1700026F02Rik;0.00212319279444926;0.878523964521044;0.924802604485483;-0.0250985065107017;0.0293417457885847
Sgcd;0.00212239289829582;0.87856937474326;0.924802604485483;-0.0250993059065588;0.0293409465774721
Serpinb9;0.0021203506226003;0.878685316845768;0.924836036319727;-0.0251013469047516;0.0293389060506485
Krt23;0.00211775966240235;0.878832412077101;0.924885770075697;-0.0251039362439023;0.0293363173088538
Gm15868;0.00211188899300392;0.879165719988779;0.925042838319607;-0.0251098032389355;0.0293304516646238
Rcc1;0.00210879925361766;0.879341148889633;0.925151321148824;-0.0251128910437464;0.0293273645692361
Arfgef2;0.00210845203192186;0.879360863777134;0.925151321148824;-0.0251132380480041;0.0293270176446376
E030025P04Rik;0.00210652038788837;0.879470541885039;0.925218289995026;-0.0251151684822789;0.0293250876532795
Gucy1a1;0.00210538184258678;0.879535189192864;0.92521831763324;-0.0251163063144321;0.029323950081999
Pgbd1;0.00210147017774121;0.87975730206094;0.925374688328331;-0.0251202155285986;0.0293200417630305
Gpr35;0.00209748048393121;0.879983855326714;0.925564560437029;-0.0251242027219862;0.029316055480983
Hhipl1;0.00209103684536227;0.880349775656145;0.925804119063375;-0.0251306423203668;0.0293096173508243
Gm50057;0.00208702162132139;0.880577804485775;0.925930616424597;-0.0251346550257029;0.0293056055580966
Tcaf1;0.00208560430509232;0.880658297741491;0.925930616424597;-0.025136071452656;0.0293041894528623
Gm42620;0.00207944256264564;0.881008254223178;0.926156862019804;-0.02514222932773;0.029298032973911
Cnpy4;0.00207864128431254;0.881053764575771;0.926156862019804;-0.0251430301029948;0.0292972323798957
Gm16725;0.00207340573751178;0.881351138546435;0.926373543283335;-0.0251482623618913;0.0292920013035629
Gm12473;0.00206786136508885;0.881666071742331;0.926618397232798;-0.0251538032508425;0.0292864616636788
Purg;0.00206766550227637;0.881677197546085;0.926618397232798;-0.0251539989905659;0.0292862659680194
Gm34069;0.0020625090471737;0.881970113541364;0.926865790766118;-0.0251591522043653;0.0292811139127835
Ppp1r2;0.00205869576149723;0.882186740251057;0.926865790766118;-0.0251629630921127;0.0292773038799526
Umad1;0.0020586519792139;0.882189227504298;0.926865790766118;-0.0251630068468595;0.0292772601350123
E330013P04Rik;0.00205569176366541;0.882357398806343;0.926984684511925;-0.0251659652003671;0.029274302444063
Gm26822;0.00205460071121314;0.882419383370467;0.926984684511925;-0.0251670555664031;0.029273212321987
Gm30725;0.00205422504749573;0.882440725638199;0.926984684511925;-0.0251674309937634;0.0292728369785954
Nkx6-2;0.00204487615175346;0.882971884052914;0.927357661675726;-0.0251767740049673;0.0292634960521182
Gm28379;0.00204142546588109;0.883167948407535;0.927506282877268;-0.0251802225176496;0.0292600483065076
Slc5a6;0.00203524911154542;0.883518900243007;0.927699271679131;-0.0251863949805928;0.0292538772133054
Rho;0.00203501665676252;0.883532109198813;0.927699271679131;-0.0251866272888777;0.0292536449564913
Tollip;0.00203146805466458;0.883733758144637;0.92780967933892;-0.0251901736542064;0.0292500993761752
Reep5;0.00200575344259045;0.885195212494058;0.928858928738284;-0.0252158720372709;0.0292244066406952
Rpain;0.00200488094046044;0.885244806821289;0.928862485073771;-0.0252167439881162;0.0292235348802117
Gm10638;0.00200004132100478;0.885519906190497;0.929054155531943;-0.025221580548938;0.0292186993737901
Fundc2;0.0019919689165632;0.885978798020783;0.929348182154273;-0.0252296478487939;0.029210633826986
Gm2663;0.00199068230161304;0.886051941733415;0.929348182154273;-0.0252309336498254;0.0292093483047085
Dmap1;0.00197266359292022;0.887076402140571;0.930153187577295;-0.0252489409503351;0.0291913448891523
Ptrh1;0.00196462264729121;0.887533634081155;0.930436636874795;-0.0252569767993005;0.029183310762469
Gm47352;0.00196176448852107;0.887696166460157;0.930436636874795;-0.0252598331456112;0.0291804550266498
Ece1;0.00196139826951442;0.887716992252826;0.930436636874795;-0.0252601991323533;0.0291800891180664
Zbtb14;0.00195580691536595;0.888034965654603;0.930672865944869;-0.0252657869394298;0.0291745025024884
6430550D23Rik;0.00195251600001086;0.888222124368672;0.930820485126592;-0.025269075766282;0.0291712143753289
Zfp677;0.0019516603188355;0.888270789111094;0.93082296046186;-0.0252699309043226;0.0291703594190245
Cd300a;0.00194917284618196;0.888412260332585;0.930825645982485;-0.0252724167978526;0.0291678740533511
Ly75;0.00194538342220841;0.888627784881923;0.9309544196926;-0.0252762038155371;0.0291640878385109
Hinfp;0.0019438572513511;0.888714588602411;0.930996840785527;-0.0252777290170533;0.0291625629598948
Rad1;0.00193698671732574;0.889105379123426;0.931309161969479;-0.0252845951857178;0.0291556982417274
Zswim8;0.00193290324974521;0.889337656288005;0.931425505808988;-0.0252886760575511;0.0291516182295565
Ttc16;0.00192937123313297;0.889538573295254;0.931568761145785;-0.0252922058282264;0.0291480892009873
Gm16098;0.001923648696552;0.889864111989603;0.931812597318835;-0.025297924724523;0.0291423715041624
Fer;0.00192063602485534;0.890035501704754;0.931943522619442;-0.0253009354790492;0.0291393613796754
Smc2os;0.00191827362958082;0.890169901042387;0.932035704200787;-0.0253032963706234;0.0291370009814575
Slc12a3;0.00191695514748588;0.890244912351222;0.932065698296788;-0.0253046140133526;0.0291356836138125
Nectin4;0.00190871680480576;0.890713631765049;0.932507871022434;-0.0253128471092363;0.0291274522324694
Clpsl2;0.00190202470913125;0.89109440577212;0.93276078308966;-0.0253195349401627;0.0291207657888476
AC163638.2;0.00189397210185044;0.891552624895897;0.933143250808675;-0.0253275824124365;0.0291127199794599
Gm12953;0.00188738021679733;0.891927751204369;0.933438678872478;-0.0253341700913336;0.0291061336565543
Sf3b3;0.00186706044999735;0.893084245811701;0.934405776702021;-0.0253544768776018;0.0290858310204395
Gm42413;0.00186328047086327;0.893299407555908;0.934582252932418;-0.0253582544395578;0.029082054225559
Gm17035;0.00185905682561503;0.893539832686621;0.934633003165865;-0.0253624753829977;0.0290778341373893
Ppp1r3g;0.00185761590946315;0.893621857072543;0.934633003165865;-0.0253639153771931;0.0290763944345292
F12;0.00185752786041864;0.893626869315579;0.934633003165865;-0.0253640033698966;0.0290763064596208
Eipr1;0.00185542093862552;0.893746808329373;0.934709816244167;-0.0253661089433824;0.0290742013117016
Cln5;0.00185234816044891;0.893921734212934;0.934844125416564;-0.0253691797547269;0.0290711311201464
Ttc21b;0.00184574028038879;0.894297922418806;0.93518888547572;-0.0253757834034572;0.0290645288007671
Nog;0.00184078454159444;0.894580069425082;0.935435273636017;-0.0253807359673048;0.0290595772307807
Cluap1;0.00183734288021651;0.894776022719459;0.935523449594026;-0.0253841754229596;0.0290561384637704
Sys1;0.00182907413314504;0.895246835582295;0.935840420971914;-0.0253924388680472;0.0290478766679147
Kansl1;0.00182708615322757;0.895360034358256;0.935910085831115;-0.0253944255727021;0.0290458903586605
Gm16035;0.00182504033700664;0.895476528650089;0.935934525083328;-0.0253964700763347;0.0290438462614831
Tab1;0.0018221911375108;0.895638773505239;0.93604638336316;-0.025399317447415;0.0290409994557124
Adamts9;0.00182152552760156;0.895676676634023;0.93604638336316;-0.025399982630119;0.0290403344049447
Slc22a1;0.00181725205020107;0.895920035294868;0.936252038755146;-0.0254042533641199;0.0290360645168791
Ptp4a1-1;0.00180004853586865;0.896899810322928;0.936983676501679;-0.0254214458244407;0.0290188754418957
Hspbap1;0.0017984527991618;0.896990698752839;0.937015727788325;-0.0254230405350007;0.0290172810437155
Lypla2;0.00179365002495865;0.897264258674881;0.937169605244512;-0.0254278402199188;0.0290124822973122
Gm26995;0.00178613325730755;0.897692428710349;0.937461632089804;-0.0254353521500455;0.0290049718310067
Prm1;0.00178017941061396;0.898031592800584;0.937727462604931;-0.0254413021628733;0.0289990229732727
Gm13199;0.00177679538196356;0.898224374122842;0.93783445709909;-0.0254446840115835;0.028995641779372
Cisd1;0.00177540949827534;0.898303326869525;0.93783445709909;-0.0254460690023265;0.0289942570564379
Gm30018;0.00177352316520618;0.898410791456178;0.93783445709909;-0.0254479541198357;0.0289923723031089
Mon1b;0.00177346742847711;0.898413966811634;0.93783445709909;-0.0254480098206449;0.0289923166130545
Oxt;0.00177037917518435;0.898589909024997;0.93794812992615;-0.0254510960834285;0.0289892309456424
Gm12648;0.00176850476703784;0.898696699172366;0.937983476634758;-0.0254529692831871;0.0289873581067371
Nol6;0.00176367990461354;0.898971593182237;0.938124270024009;-0.0254577910342539;0.0289825372827743
Gm6938;0.00175650371883819;0.8993804750131;0.938390583748608;-0.0254649625900562;0.0289753671012013
Gm5426;0.00175611522892427;0.899402610998145;0.938390583748608;-0.025465350829242;0.0289749789362508
Tshb;0.00175592397111529;0.899413508813022;0.938390583748608;-0.0254655419636118;0.0289747878384219
Gm49025;0.00175318680616807;0.899569473759597;0.938504599667299;-0.0254682773617546;0.0289720529627935
Tmem101;0.00174430731568584;0.900075457963428;0.938935028355498;-0.025477151117835;0.0289631808961626
1700030K09Rik;0.00173718886586865;0.900481121282648;0.939309463529736;-0.0254842649674377;0.0289560683947512
Ttbk1;0.00173503238897084;0.900604018843281;0.93938891666095;-0.0254864200501936;0.028953913719331
Tmem115;0.00173374770670917;0.900677233983314;0.939396243105915;-0.0254877039018001;0.0289526301101469
Tfcp2;0.00172776272054815;0.901018334584288;0.93956428015926;-0.0254936850169802;0.0289466501219799
Upk3a;0.00172642310161486;0.901094685606971;0.93956428015926;-0.0254950237692052;0.0289453116214803
Scmh1;0.00172613170825133;0.901111293571404;0.93956428015926;-0.0254953149740298;0.0289450204713851
Ctif;0.00172552203267184;0.901146042170357;0.93956428015926;-0.0254959242551187;0.0289444113047753
Srp54a;0.00172131659171911;0.901385737392784;0.939706757321344;-0.0255001269743897;0.0289402093740605
Ptms;0.00172066411016999;0.901422927333472;0.939706757321344;-0.0255007790335789;0.0289395574370448
Kcnk7;0.00171648994339532;0.901660850309102;0.939825695046874;-0.0255049504978122;0.0289353867533044
Gm10130;0.00171402345322145;0.901801441723878;0.939906386508457;-0.0255074153906249;0.0289329223207893
Zfp772;0.0017119168233381;0.901921523324909;0.939923805422793;-0.0255095206559397;0.0289308174480907
Lhfpl3;0.00171126952961095;0.901958420654186;0.939923805422793;-0.0255101675303341;0.0289301706942366
Usp12;0.00170079732803688;0.902555391180551;0.940497150575504;-0.0255206329445917;0.0289197072237974
Meis3;0.00169796417112421;0.902716905494615;0.940616697826064;-0.0255234642642335;0.028916876427987
Tsen2;0.00169116378690049;0.903104602302425;0.940971899040409;-0.025530260236701;0.0289100817093002
Sostdc1;0.00168761475023534;0.903306945663649;0.941095445709852;-0.0255338069699258;0.02890653562841
5730409E04Rik;0.00168713026311174;0.90333456850661;0.941095445709852;-0.0255342911425483;0.0289060515447328
Syde1;0.00168424469981528;0.903499090185594;0.94118780236299;-0.0255371748324391;0.028903168384064
Tmem218;0.00168251202513231;0.903597881396474;0.941241940500198;-0.0255389063819932;0.028901437151853
Brinp2;0.00167139981095462;0.904231497412837;0.941660049041918;-0.025550011376465;0.0288903341848418
Nup160;0.00167136509632608;0.904233476929075;0.941660049041918;-0.0255500460685286;0.0288902994990909
Dynlt3;0.0016678731502426;0.904432599596331;0.941736136118046;-0.0255535357444693;0.02888681045748
Gm26797;0.00166575465960643;0.904553406081473;0.941736136118046;-0.025555652857534;0.0288846937286034
Gm50253;0.00166436713303417;0.904632530690869;0.941736136118046;-0.0255570394817197;0.0288833073557808
Gpatch8;0.00166283987518277;0.904719624662042;0.941736136118046;-0.0255585657461884;0.0288817813677467
Nek3;0.00166214703992752;0.904759134919426;0.941736136118046;-0.0255592581307572;0.0288810891084978
Mcts1;0.00166016009052916;0.90487244582123;0.941736136118046;-0.0255612437875083;0.0288791038108561
Ulk3;0.00165997676241933;0.904882900675989;0.941736136118046;-0.0255614269963397;0.0288789206351367
Gm37756;0.00165848827184788;0.904967787083071;0.941736136118046;-0.0255629145183901;0.0288774333817961
Tada2b;0.00165676031532031;0.905066331239491;0.941736136118046;-0.0255646413504313;0.028875706861392
Khsrp;0.00165643121826829;0.905085099580706;0.941736136118046;-0.0255649702333014;0.0288753780378377
Rbm25;0.00163537374822901;0.90628611275598;0.942381923381444;-0.0255860139865349;0.0288543380554647
Gm35986;0.00163195862817063;0.90648091445262;0.942535731004501;-0.0255894268797153;0.0288509257692993
Mterf2;0.0016204259486021;0.907138790960677;0.943094915050522;-0.0256009520345455;0.028839402654949
Hsd17b1;0.00161984984162405;0.907171656397498;0.943094915050522;-0.0256015277654407;0.028838827025605
Cypt3;0.00161865157925055;0.90724001472496;0.943094915050522;-0.0256027252455303;0.0288376297566193
4930592C13Rik;0.0016184191614303;0.907253273748298;0.943094915050522;-0.0256029575116078;0.0288373975314699
Slc39a1;0.00161456355019491;0.907473233279244;0.943274788449464;-0.0256068106051339;0.0288335451160486
Gm5083;0.00160488573089924;0.908025376323118;0.943751118820373;-0.0256164821012627;0.0288238753148791
Gm43570;0.00160125037750118;0.908232793536513;0.943820307493643;-0.0256201150781246;0.0288202429720749
Cox11;0.00159721189616996;0.908463218782437;0.943962169182991;-0.0256241509185401;0.0288162078343425
Gm15473;0.00159627553029586;0.908516646485179;0.943968893130637;-0.0256250866719624;0.0288152722435915
Mslnl;0.0015916433992506;0.908780955363483;0.944194715265497;-0.0256297157725533;0.02881064394632
Macrod2os2;0.00158637931000891;0.909081335958075;0.944457989496909;-0.0256349764164809;0.0288053842124742
Tefm;0.00158506048188224;0.909156593249989;0.944487364689397;-0.0256362943812065;0.0288040664752819
Tubb2b;0.00158023292010699;0.909432079023396;0.94458719601476;-0.0256411187817005;0.0287992429060576
Tmem74b;0.00158013754795617;0.90943752156393;0.94458719601476;-0.025641214091385;0.0287991476127699
Rftn2;0.00158008290834368;0.909440639649091;0.94458719601476;-0.0256412686952098;0.0287990930183387
Dhrs1;0.00157807296850852;0.909555340618238;0.944657522858465;-0.0256432773184654;0.0287970847403991
Gm10545;0.0015676149280775;0.910152178579691;0.944933294840593;-0.025653728504974;0.0287866353435324
Zbtb11os1;0.00156738539329438;0.910165278646629;0.944933294840593;-0.0256539578892594;0.0287864059983929
Tulp4;0.00156525912938287;0.91028663047604;0.944933294840593;-0.0256560827589194;0.028784281491083
Fer1l5;0.00156518412539854;0.910290911201459;0.944933294840593;-0.025656157713717;0.0287842065490583
Gm48250;0.00156342832369254;0.910391121354602;0.944988522362347;-0.0256579123639015;0.028782452197706
