moscot driver genes epsilon progenitors;Eps_progenitors_pull_corr;Eps_progenitors_pull_pval;Eps_progenitors_pull_qval;Eps_progenitors_pull_ci_low;Eps_progenitors_pull_ci_high
Xntrpc;-0.0129187097071459;0.35236104244304;0.700575020891349;-0.0401248485505938;0.0143065699714036
Tti1;-0.0129235504236989;0.352180623531133;0.700354839731564;-0.0401296822796556;0.014301729437149
Add2;-0.0129251453718465;0.352121190838536;0.70030592594253;-0.0401312749252441;0.0143001345487867
Gm43672;-0.0129306303955241;0.351916850371644;0.700038041066808;-0.0401367520293698;0.0142946497296532
P3h1;-0.0129310779783042;0.351900179321954;0.700038041066808;-0.0401371989658353;0.0142942021634917
Lpcat1;-0.0129312517983561;0.351893705206926;0.700038041066808;-0.0401373725348862;0.0142940283498908
Rab5b;-0.0129347253955185;0.351764343148047;0.699959549430449;-0.0401408411157323;0.0142905548812987
Mylpf;-0.012936226819808;0.351708437136622;0.699959549430449;-0.0401423403715711;0.0142890535123789
Gm13481;-0.0129374255655792;0.351663805495018;0.699950245729342;-0.0401435373859509;0.0142878548107271
Gm44196;-0.0129379335054507;0.35164489498525;0.699950245729342;-0.0401440445921631;0.0142873468895265
4932412D23Rik;-0.0129411792231984;0.351524072701616;0.69989079428412;-0.0401472856215229;0.0142841012907536
Iqch;-0.0129417721361522;0.351502004276475;0.69989079428412;-0.0401478776779615;0.0142835083994716
Mpp1;-0.0129459483270314;0.35134658986138;0.699803873574094;-0.0401520478354224;0.0142793323606958
Mettl16;-0.0129483922026197;0.351255662700231;0.699692091484617;-0.04015448817986;0.0142768885736767
Socs6;-0.012950362101868;0.351182381216406;0.699615440451234;-0.0401564552325686;0.0142749187455834
Prr5l;-0.0129539243543574;0.351049887789858;0.699420802204116;-0.0401600123370042;0.0142713566212298
Slc28a3;-0.0129540776899559;0.351044185379353;0.699420802204116;-0.0401601654509914;0.0142712032911314
Lbh;-0.0129547407640314;0.351019526937224;0.699420802204116;-0.0401608275667317;0.0142705402408252
Jph3;-0.0129557562264697;0.350981765980819;0.699420802204116;-0.0401618415614847;0.0142695248147419
Gm44503;-0.0129573155784915;0.350923784973225;0.699420802204116;-0.0401633986596084;0.0142679655184376
Map3k7;-0.0129577077544599;0.350909203744599;0.699420802204116;-0.0401637902687021;0.0142675733564613
Gm43599;-0.0129592767837178;0.350850870572704;0.699420802204116;-0.0401653570299075;0.0142660043830997
Gm49668;-0.0129608700073165;0.35079164419466;0.699420802204116;-0.0401669479503437;0.0142644112161219
Gm28505;-0.0129631338418107;0.350707499474058;0.699362450344906;-0.0401692085120034;0.0142621474618436
Tmem125;-0.012963781902461;0.350683413989677;0.699362450344906;-0.0401698556356986;0.014261499424105
Gm19951;-0.0129653328488484;0.350625776581345;0.699338226670779;-0.0401714043396614;0.0142599485324574
Ackr4;-0.0129688930782205;0.350493491436186;0.699143744626082;-0.0401749594210072;0.014256388428246
Gm11772;-0.0129773127808026;0.350180771885004;0.698589268354097;-0.040183366946113;0.0142479690189143
Spef1l;-0.0129794865065124;0.35010006541059;0.698566909672367;-0.0401855375273221;0.0142457953682863
Gm31513;-0.0129908502545845;0.349678342196125;0.697794690606384;-0.040196884832473;0.0142344320085362
D230025D16Rik;-0.0129909201595055;0.349675748932985;0.697794690606384;-0.0401969546362224;0.0142343621059823
Kng2;-0.0129910719634796;0.349670117502351;0.697794690606384;-0.0401971062204938;0.0142342103071474
